C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
148.6 	56.3 	48.5 	0.0 	0.3 	0.0 	204.9 	61.4 	0.0 	-6.7 	0.0 	231.7 	0.0 	-28.5 	0.0 	76.7 	0.0 	1.6 	54.2 	0.0 	52.8 	
148.3 	56.1 	49.1 	0.0 	0.0 	0.0 	205.2 	61.1 	0.0 	-7.4 	0.0 	231.7 	0.0 	-28.5 	0.0 	76.6 	0.0 	1.8 	53.9 	0.0 	52.9 	
147.9 	57.0 	47.9 	0.0 	0.1 	0.0 	204.3 	62.0 	0.0 	-6.7 	0.0 	233.3 	0.0 	-28.9 	0.0 	76.8 	0.0 	1.9 	54.2 	0.0 	53.2 	
148.7 	55.0 	48.7 	0.0 	0.2 	0.0 	204.3 	61.8 	0.0 	-7.2 	0.0 	233.6 	0.0 	-28.8 	0.0 	76.3 	0.0 	1.5 	54.2 	0.0 	52.9 	
148.2 	56.9 	49.4 	0.0 	-0.1 	0.0 	205.7 	62.0 	0.0 	-7.2 	0.0 	232.3 	0.0 	-29.4 	0.0 	76.4 	0.0 	1.7 	54.0 	0.0 	53.0 	
148.5 	56.8 	48.7 	0.0 	0.3 	0.0 	203.8 	61.9 	0.0 	-6.9 	0.0 	231.9 	0.0 	-29.0 	0.0 	76.7 	0.0 	1.9 	54.2 	0.0 	53.2 	
148.2 	57.0 	48.4 	0.0 	0.1 	0.0 	204.0 	61.3 	0.0 	-7.0 	0.0 	232.2 	0.0 	-29.0 	0.0 	76.9 	0.0 	1.7 	54.1 	0.0 	53.0 	
149.2 	57.8 	48.8 	0.0 	0.4 	0.0 	204.0 	61.5 	0.0 	-6.8 	0.0 	232.2 	0.0 	-28.8 	0.0 	76.9 	0.0 	1.8 	54.2 	0.0 	52.7 	
148.9 	55.8 	49.0 	0.0 	0.4 	0.0 	203.8 	62.0 	0.0 	-6.9 	0.0 	232.2 	0.0 	-28.5 	0.0 	76.9 	0.0 	1.7 	53.9 	0.0 	52.5 	
148.6 	57.0 	48.5 	0.0 	0.2 	0.0 	205.1 	62.7 	0.0 	-5.7 	0.0 	232.3 	0.0 	-28.7 	0.0 	76.5 	0.0 	2.2 	54.1 	0.0 	52.8 	
148.6 	56.6 	48.3 	0.0 	0.1 	0.0 	204.6 	62.8 	0.0 	-5.9 	0.0 	232.4 	0.0 	-28.7 	0.0 	76.5 	0.0 	2.0 	54.1 	0.0 	53.3 	
148.4 	57.0 	49.1 	0.0 	0.1 	0.0 	204.6 	62.2 	0.0 	-6.5 	0.0 	233.9 	0.0 	-28.8 	0.0 	76.1 	0.0 	1.9 	54.1 	0.0 	52.9 	
148.3 	57.1 	48.7 	0.0 	0.1 	0.0 	205.1 	61.8 	0.0 	-6.9 	0.0 	233.5 	0.0 	-29.2 	0.0 	76.5 	0.0 	1.9 	54.2 	0.0 	52.9 	
148.6 	57.1 	48.7 	0.0 	0.6 	0.0 	204.3 	61.6 	0.0 	-7.0 	0.0 	232.0 	0.0 	-28.8 	0.0 	77.1 	0.0 	1.8 	54.2 	0.0 	52.6 	
148.3 	56.1 	48.5 	0.0 	0.4 	0.0 	203.1 	62.4 	0.0 	-7.9 	0.0 	232.4 	0.0 	-28.4 	0.0 	77.0 	0.0 	1.9 	54.2 	0.0 	53.0 	
147.9 	56.9 	49.1 	0.0 	0.5 	0.0 	204.5 	62.2 	0.0 	-7.5 	0.0 	232.3 	0.0 	-29.0 	0.0 	77.1 	0.0 	1.8 	54.1 	0.0 	53.3 	
148.7 	56.7 	49.0 	0.0 	0.3 	0.0 	204.3 	60.7 	0.0 	-7.4 	0.0 	230.8 	0.0 	-28.9 	0.0 	77.0 	0.0 	2.0 	54.1 	0.0 	52.9 	
149.7 	56.8 	48.3 	0.0 	0.3 	0.0 	204.3 	62.2 	0.0 	-7.6 	0.0 	233.1 	0.0 	-28.6 	0.0 	76.5 	0.0 	2.1 	54.5 	0.0 	52.6 	
148.9 	56.0 	48.6 	0.0 	0.4 	0.0 	204.0 	61.5 	0.0 	-6.3 	0.0 	232.0 	0.0 	-29.0 	0.0 	76.7 	0.0 	1.9 	54.2 	0.0 	52.9 	
148.8 	56.6 	48.7 	0.0 	0.5 	0.0 	204.5 	61.2 	0.0 	-7.2 	0.0 	232.3 	0.0 	-28.7 	0.0 	76.6 	0.0 	2.3 	54.3 	0.0 	53.0 	
148.2 	56.9 	48.5 	0.0 	0.5 	0.0 	204.7 	60.6 	0.0 	-6.6 	0.0 	232.9 	0.0 	-28.6 	0.0 	77.2 	0.0 	1.9 	54.3 	0.0 	53.4 	
148.3 	56.9 	48.4 	0.0 	0.5 	0.0 	204.5 	62.4 	0.0 	-6.7 	0.0 	232.9 	0.0 	-28.8 	0.0 	76.6 	0.0 	1.9 	54.2 	0.0 	52.4 	
148.3 	56.4 	48.9 	0.0 	0.2 	0.0 	205.0 	61.7 	0.0 	-6.9 	0.0 	232.2 	0.0 	-28.4 	0.0 	76.9 	0.0 	1.8 	53.8 	0.0 	52.8 	
148.5 	57.6 	48.1 	0.0 	0.5 	0.0 	203.0 	62.8 	0.0 	-6.3 	0.0 	233.3 	0.0 	-29.0 	0.0 	76.6 	0.0 	1.7 	54.0 	0.0 	53.1 	
149.0 	55.5 	48.5 	0.0 	0.1 	0.0 	204.1 	61.7 	0.0 	-6.2 	0.0 	231.9 	0.0 	-28.7 	0.0 	76.3 	0.0 	1.7 	54.2 	0.0 	53.0 	
148.5 	56.7 	48.9 	0.0 	0.2 	0.0 	204.2 	62.9 	0.0 	-7.2 	0.0 	232.3 	0.0 	-28.8 	0.0 	77.0 	0.0 	2.0 	54.2 	0.0 	52.9 	
148.7 	55.9 	48.5 	0.0 	0.4 	0.0 	205.4 	62.8 	0.0 	-7.3 	0.0 	232.8 	0.0 	-29.1 	0.0 	76.2 	0.0 	1.8 	54.3 	0.0 	52.9 	
148.8 	57.1 	48.4 	0.0 	0.3 	0.0 	203.9 	61.8 	0.0 	-7.2 	0.0 	232.1 	0.0 	-28.8 	0.0 	76.8 	0.0 	1.9 	54.0 	0.0 	53.1 	
148.8 	56.3 	48.7 	0.0 	0.5 	0.0 	203.9 	62.4 	0.0 	-6.7 	0.0 	232.3 	0.0 	-28.5 	0.0 	76.8 	0.0 	2.2 	54.1 	0.0 	52.6 	
149.2 	56.0 	48.3 	0.0 	0.4 	0.0 	204.8 	62.8 	0.0 	-6.4 	0.0 	232.3 	0.0 	-28.7 	0.0 	76.6 	0.0 	1.5 	54.3 	0.0 	52.8 	
149.7 	56.8 	47.8 	0.0 	0.3 	0.0 	203.8 	62.9 	0.0 	-6.3 	0.0 	232.4 	0.0 	-29.1 	0.0 	76.8 	0.0 	1.9 	54.1 	0.0 	52.9 	
148.5 	57.6 	48.7 	0.0 	0.3 	0.0 	203.4 	62.2 	0.0 	-7.1 	0.0 	233.5 	0.0 	-28.8 	0.0 	76.9 	0.0 	1.7 	54.3 	0.0 	53.2 	
148.4 	56.2 	48.2 	0.0 	0.4 	0.0 	204.0 	62.1 	0.0 	-7.8 	0.0 	232.3 	0.0 	-28.8 	0.0 	76.6 	0.0 	2.0 	54.2 	0.0 	52.6 	
148.8 	55.9 	48.7 	0.0 	0.4 	0.0 	203.8 	61.1 	0.0 	-6.6 	0.0 	233.5 	0.0 	-29.1 	0.0 	77.2 	0.0 	2.0 	54.0 	0.0 	52.8 	
149.5 	56.0 	48.2 	0.0 	0.2 	0.0 	205.0 	62.2 	0.0 	-7.7 	0.0 	232.8 	0.0 	-29.3 	0.0 	77.1 	0.0 	2.1 	54.1 	0.0 	52.5 	
148.2 	57.3 	48.7 	0.0 	0.5 	0.0 	205.7 	61.2 	0.0 	-6.3 	0.0 	232.8 	0.0 	-29.0 	0.0 	76.8 	0.0 	1.9 	54.0 	0.0 	53.1 	
148.3 	56.0 	48.5 	0.0 	0.3 	0.0 	205.6 	60.8 	0.0 	-7.0 	0.0 	231.6 	0.0 	-29.0 	0.0 	76.5 	0.0 	2.0 	54.1 	0.0 	53.3 	
149.1 	56.1 	48.7 	0.0 	0.8 	0.0 	205.1 	61.3 	0.0 	-6.7 	0.0 	231.2 	0.0 	-28.6 	0.0 	76.6 	0.0 	1.7 	53.9 	0.0 	52.8 	
148.9 	56.6 	48.8 	0.0 	0.2 	0.0 	204.5 	62.2 	0.0 	-6.0 	0.0 	232.9 	0.0 	-28.4 	0.0 	76.2 	0.0 	2.0 	54.2 	0.0 	52.7 	
148.9 	57.2 	48.1 	0.0 	0.1 	0.0 	204.8 	61.8 	0.0 	-6.1 	0.0 	231.1 	0.0 	-28.9 	0.0 	76.7 	0.0 	1.8 	54.3 	0.0 	52.7 	
148.8 	56.4 	48.4 	0.0 	-0.0 	0.0 	204.5 	61.3 	0.0 	-6.6 	0.0 	230.8 	0.0 	-28.7 	0.0 	77.1 	0.0 	2.1 	54.3 	0.0 	52.9 	
148.7 	55.9 	49.6 	0.0 	0.1 	0.0 	203.8 	61.5 	0.0 	-7.7 	0.0 	232.6 	0.0 	-28.9 	0.0 	77.0 	0.0 	1.6 	54.1 	0.0 	52.7 	
149.6 	56.0 	48.1 	0.0 	0.2 	0.0 	204.6 	61.0 	0.0 	-8.3 	0.0 	231.7 	0.0 	-28.9 	0.0 	76.8 	0.0 	1.9 	54.0 	0.0 	52.5 	
149.0 	55.2 	49.3 	0.0 	0.2 	0.0 	205.2 	62.3 	0.0 	-7.5 	0.0 	232.3 	0.0 	-28.9 	0.0 	76.4 	0.0 	1.9 	54.3 	0.0 	52.8 	
148.6 	56.9 	48.5 	0.0 	-0.1 	0.0 	204.1 	60.8 	0.0 	-5.2 	0.0 	232.2 	0.0 	-28.9 	0.0 	76.9 	0.0 	2.0 	54.1 	0.0 	52.8 	
148.0 	56.3 	48.7 	0.0 	0.2 	0.0 	204.0 	61.6 	0.0 	-6.8 	0.0 	232.5 	0.0 	-28.9 	0.0 	77.0 	0.0 	1.9 	54.2 	0.0 	53.1 	
149.2 	55.8 	48.8 	0.0 	0.2 	0.0 	204.5 	61.4 	0.0 	-6.5 	0.0 	232.7 	0.0 	-28.7 	0.0 	77.5 	0.0 	1.6 	54.4 	0.0 	52.6 	
149.1 	57.5 	49.0 	0.0 	0.6 	0.0 	203.6 	61.2 	0.0 	-6.4 	0.0 	232.5 	0.0 	-28.5 	0.0 	76.7 	0.0 	1.8 	54.3 	0.0 	52.8 	
148.2 	56.4 	48.3 	0.0 	0.3 	0.0 	205.6 	62.4 	0.0 	-7.1 	0.0 	233.2 	0.0 	-28.6 	0.0 	76.1 	0.0 	1.8 	54.1 	0.0 	52.8 	
148.8 	57.0 	48.8 	0.0 	0.1 	0.0 	204.8 	61.6 	0.0 	-6.1 	0.0 	232.5 	0.0 	-29.0 	0.0 	76.5 	0.0 	2.1 	54.2 	0.0 	52.8 	
148.4 	56.7 	49.2 	0.0 	0.5 	0.0 	203.9 	62.9 	0.0 	-6.6 	0.0 	231.1 	0.0 	-28.5 	0.0 	76.3 	0.0 	2.0 	53.8 	0.0 	52.9 	
148.3 	57.3 	48.6 	0.0 	0.4 	0.0 	204.9 	61.7 	0.0 	-6.7 	0.0 	231.3 	0.0 	-29.0 	0.0 	76.6 	0.0 	2.1 	54.1 	0.0 	52.9 	
147.8 	56.5 	48.6 	0.0 	0.1 	0.0 	203.9 	62.4 	0.0 	-5.6 	0.0 	231.7 	0.0 	-29.0 	0.0 	76.2 	0.0 	1.8 	54.3 	0.0 	52.8 	
148.8 	56.8 	48.7 	0.0 	0.3 	0.0 	204.3 	61.2 	0.0 	-7.2 	0.0 	231.1 	0.0 	-29.0 	0.0 	76.6 	0.0 	1.6 	54.1 	0.0 	52.9 	
149.1 	56.0 	49.2 	0.0 	0.2 	0.0 	205.6 	61.6 	0.0 	-6.8 	0.0 	231.2 	0.0 	-28.5 	0.0 	76.8 	0.0 	2.1 	54.0 	0.0 	52.7 	
148.5 	55.8 	49.0 	0.0 	0.3 	0.0 	205.1 	62.3 	0.0 	-6.3 	0.0 	232.1 	0.0 	-28.7 	0.0 	76.3 	0.0 	2.0 	54.0 	0.0 	53.3 	
148.3 	56.6 	49.2 	0.0 	0.1 	0.0 	204.2 	61.2 	0.0 	-6.5 	0.0 	232.5 	0.0 	-28.5 	0.0 	76.3 	0.0 	1.9 	54.1 	0.0 	52.7 	
148.6 	56.8 	48.9 	0.0 	0.3 	0.0 	205.1 	61.0 	0.0 	-8.0 	0.0 	232.8 	0.0 	-28.9 	0.0 	76.7 	0.0 	2.0 	54.1 	0.0 	52.5 	
148.7 	57.1 	48.4 	0.0 	0.5 	0.0 	205.3 	61.9 	0.0 	-7.0 	0.0 	232.1 	0.0 	-28.4 	0.0 	76.5 	0.0 	1.5 	54.0 	0.0 	52.9 	
148.8 	56.5 	49.0 	0.0 	0.2 	0.0 	204.1 	62.5 	0.0 	-5.9 	0.0 	233.1 	0.0 	-28.2 	0.0 	76.7 	0.0 	2.1 	54.1 	0.0 	52.8 	
149.2 	56.9 	48.9 	0.0 	0.5 	0.0 	204.7 	62.7 	0.0 	-6.8 	0.0 	232.1 	0.0 	-28.8 	0.0 	76.9 	0.0 	2.0 	54.2 	0.0 	53.0 	
148.7 	56.1 	48.4 	0.0 	0.2 	0.0 	204.7 	62.0 	0.0 	-7.3 	0.0 	232.4 	0.0 	-28.5 	0.0 	76.8 	0.0 	2.2 	54.1 	0.0 	53.2 	
149.2 	57.5 	48.8 	0.0 	0.3 	0.0 	204.2 	61.7 	0.0 	-7.2 	0.0 	231.6 	0.0 	-29.0 	0.0 	77.2 	0.0 	2.1 	54.3 	0.0 	53.0 	
148.9 	56.6 	48.6 	0.0 	-0.2 	0.0 	203.5 	61.2 	0.0 	-6.9 	0.0 	231.6 	0.0 	-28.8 	0.0 	77.2 	0.0 	1.6 	53.9 	0.0 	52.8 	
148.0 	55.8 	48.8 	0.0 	0.1 	0.0 	204.8 	62.0 	0.0 	-6.2 	0.0 	231.4 	0.0 	-28.8 	0.0 	76.9 	0.0 	2.3 	54.1 	0.0 	53.0 	
148.8 	56.3 	48.1 	0.0 	0.6 	0.0 	205.2 	61.6 	0.0 	-7.3 	0.0 	232.1 	0.0 	-28.7 	0.0 	76.3 	0.0 	2.1 	54.2 	0.0 	52.8 	
148.8 	58.1 	48.5 	0.0 	0.3 	0.0 	205.0 	62.2 	0.0 	-6.7 	0.0 	232.0 	0.0 	-28.6 	0.0 	76.7 	0.0 	2.0 	53.8 	0.0 	53.0 	
148.9 	57.1 	49.1 	0.0 	0.4 	0.0 	204.8 	61.9 	0.0 	-6.5 	0.0 	231.9 	0.0 	-28.8 	0.0 	76.8 	0.0 	1.6 	54.3 	0.0 	53.2 	
148.6 	56.4 	49.4 	0.0 	0.2 	0.0 	204.9 	62.6 	0.0 	-7.3 	0.0 	232.6 	0.0 	-28.6 	0.0 	76.1 	0.0 	1.7 	54.1 	0.0 	52.9 	
148.9 	56.5 	48.3 	0.0 	0.4 	0.0 	203.9 	62.0 	0.0 	-6.9 	0.0 	232.9 	0.0 	-28.7 	0.0 	76.4 	0.0 	1.9 	54.1 	0.0 	52.8 	
149.1 	56.2 	48.7 	0.0 	-0.1 	0.0 	203.2 	62.3 	0.0 	-6.2 	0.0 	231.2 	0.0 	-28.8 	0.0 	77.0 	0.0 	2.1 	54.3 	0.0 	52.7 	
149.0 	55.6 	48.8 	0.0 	0.5 	0.0 	203.7 	61.9 	0.0 	-7.2 	0.0 	232.0 	0.0 	-29.2 	0.0 	76.8 	0.0 	1.7 	53.8 	0.0 	52.8 	
148.9 	55.8 	47.9 	0.0 	0.2 	0.0 	204.1 	61.2 	0.0 	-7.2 	0.0 	231.5 	0.0 	-29.0 	0.0 	76.6 	0.0 	1.9 	54.0 	0.0 	52.9 	
148.7 	56.6 	48.5 	0.0 	0.5 	0.0 	204.1 	61.3 	0.0 	-6.8 	0.0 	232.4 	0.0 	-28.8 	0.0 	76.5 	0.0 	1.9 	54.3 	0.0 	52.8 	
148.7 	56.1 	48.8 	0.0 	0.3 	0.0 	204.6 	61.8 	0.0 	-6.5 	0.0 	232.3 	0.0 	-28.6 	0.0 	76.6 	0.0 	2.0 	54.2 	0.0 	52.8 	
149.3 	57.1 	48.8 	0.0 	0.7 	0.0 	204.7 	61.4 	0.0 	-7.4 	0.0 	232.3 	0.0 	-29.1 	0.0 	76.3 	0.0 	1.8 	54.1 	0.0 	52.8 	
148.8 	54.7 	49.1 	0.0 	0.2 	0.0 	205.5 	61.9 	0.0 	-7.7 	0.0 	231.0 	0.0 	-28.7 	0.0 	76.6 	0.0 	1.9 	54.0 	0.0 	52.6 	
148.1 	55.5 	48.0 	0.0 	0.2 	0.0 	204.3 	61.0 	0.0 	-6.1 	0.0 	232.2 	0.0 	-28.9 	0.0 	76.2 	0.0 	1.9 	54.3 	0.0 	53.0 	
149.1 	56.9 	48.2 	0.0 	0.3 	0.0 	204.4 	61.6 	0.0 	-7.4 	0.0 	233.4 	0.0 	-28.6 	0.0 	76.5 	0.0 	1.5 	53.9 	0.0 	53.1 	
148.2 	56.0 	49.1 	0.0 	0.4 	0.0 	204.2 	62.5 	0.0 	-5.7 	0.0 	231.8 	0.0 	-29.0 	0.0 	76.7 	0.0 	1.9 	53.9 	0.0 	53.2 	
149.3 	56.5 	49.0 	0.0 	0.2 	0.0 	203.9 	62.6 	0.0 	-6.6 	0.0 	232.8 	0.0 	-28.6 	0.0 	76.7 	0.0 	2.3 	54.3 	0.0 	52.7 	
148.3 	55.9 	48.6 	0.0 	-0.0 	0.0 	204.1 	62.1 	0.0 	-5.8 	0.0 	231.8 	0.0 	-28.6 	0.0 	76.7 	0.0 	2.5 	54.1 	0.0 	52.7 	
147.9 	56.1 	48.5 	0.0 	0.2 	0.0 	203.8 	61.4 	0.0 	-7.1 	0.0 	231.9 	0.0 	-28.9 	0.0 	77.1 	0.0 	1.7 	54.3 	0.0 	52.6 	
148.5 	56.0 	49.2 	0.0 	0.4 	0.0 	203.5 	61.5 	0.0 	-7.1 	0.0 	231.1 	0.0 	-28.7 	0.0 	76.6 	0.0 	1.5 	54.0 	0.0 	53.0 	
147.8 	56.3 	49.1 	0.0 	0.4 	0.0 	205.2 	62.8 	0.0 	-7.0 	0.0 	231.7 	0.0 	-28.9 	0.0 	77.5 	0.0 	1.6 	54.2 	0.0 	53.2 	
148.7 	56.6 	48.9 	0.0 	0.1 	0.0 	205.0 	61.6 	0.0 	-7.9 	0.0 	232.2 	0.0 	-28.8 	0.0 	76.6 	0.0 	1.9 	54.2 	0.0 	52.8 	
148.7 	56.2 	48.3 	0.0 	0.3 	0.0 	203.9 	62.6 	0.0 	-6.4 	0.0 	231.7 	0.0 	-29.1 	0.0 	76.9 	0.0 	2.4 	54.2 	0.0 	53.0 	
149.3 	55.7 	48.9 	0.0 	0.3 	0.0 	206.2 	62.2 	0.0 	-6.1 	0.0 	232.6 	0.0 	-29.0 	0.0 	76.6 	0.0 	2.0 	54.1 	0.0 	53.4 	
149.2 	55.9 	49.4 	0.0 	0.6 	0.0 	205.1 	61.4 	0.0 	-6.6 	0.0 	231.3 	0.0 	-28.7 	0.0 	76.5 	0.0 	1.9 	54.3 	0.0 	53.0 	
149.4 	57.0 	49.0 	0.0 	0.2 	0.0 	205.2 	61.8 	0.0 	-7.2 	0.0 	232.7 	0.0 	-28.4 	0.0 	76.4 	0.0 	2.0 	54.3 	0.0 	53.4 	
148.1 	56.0 	49.0 	0.0 	0.0 	0.0 	204.3 	62.2 	0.0 	-7.5 	0.0 	233.3 	0.0 	-28.7 	0.0 	76.6 	0.0 	2.0 	54.2 	0.0 	52.9 	
147.8 	56.3 	48.5 	0.0 	0.5 	0.0 	204.6 	62.1 	0.0 	-6.3 	0.0 	231.5 	0.0 	-28.9 	0.0 	77.5 	0.0 	1.7 	54.0 	0.0 	52.8 	
148.1 	56.1 	49.0 	0.0 	0.1 	0.0 	205.5 	61.1 	0.0 	-7.4 	0.0 	231.7 	0.0 	-28.6 	0.0 	76.5 	0.0 	1.8 	54.3 	0.0 	52.7 	
148.4 	55.9 	48.7 	0.0 	0.1 	0.0 	204.9 	62.2 	0.0 	-7.8 	0.0 	232.0 	0.0 	-29.0 	0.0 	76.8 	0.0 	1.9 	54.3 	0.0 	53.1 	
148.3 	56.1 	48.9 	0.0 	0.2 	0.0 	204.8 	61.4 	0.0 	-8.2 	0.0 	232.2 	0.0 	-29.1 	0.0 	76.6 	0.0 	1.8 	54.2 	0.0 	52.8 	
148.9 	57.5 	48.4 	0.0 	0.4 	0.0 	204.2 	61.1 	0.0 	-7.7 	0.0 	232.4 	0.0 	-28.6 	0.0 	76.5 	0.0 	2.1 	54.1 	0.0 	53.1 	
148.4 	56.3 	48.3 	0.0 	0.3 	0.0 	203.8 	61.6 	0.0 	-6.2 	0.0 	232.2 	0.0 	-28.9 	0.0 	76.9 	0.0 	1.7 	53.9 	0.0 	52.8 	
148.2 	57.0 	48.4 	0.0 	0.2 	0.0 	205.4 	62.4 	0.0 	-7.0 	0.0 	232.5 	0.0 	-28.7 	0.0 	76.6 	0.0 	2.1 	54.1 	0.0 	53.3 	
149.0 	55.8 	48.6 	0.0 	0.4 	0.0 	204.4 	60.9 	0.0 	-6.0 	0.0 	231.7 	0.0 	-28.6 	0.0 	76.8 	0.0 	2.0 	53.9 	0.0 	52.5 	
