 0.05768  0.04834  0.00001  0.00179  0.00017  0.00737     233.499     72.7108    -16.8657    -3.35598    -21.1137 
 0.08095  0.05015  0.00009  0.02377  0.00241  0.00453     233.665      72.762    -22.5907    -3.45025     -32.748 
 0.05265  0.04522  0.00001  0.00157  0.00035  0.00550     233.321     72.6566     -15.141    -3.51745    -16.3745 
 0.05209  0.04266  0.00000  0.00027  0.00231  0.00685     233.325     72.6575    -14.8849    -3.45218    -16.1653 
 0.04851  0.04372  0.00000  0.00068  0.00014  0.00397     233.328     72.6585    -13.7798    -3.51354    -13.4789 
 0.04843  0.04390  0.00000  0.00024  0.00130  0.00299     233.327     72.6581    -13.6911    -3.57675    -13.0058 
 0.05036  0.04302  0.00001  0.00063  0.00115  0.00555     233.327     72.6582    -14.3229    -3.52632     -14.646 
 0.05180  0.04352  0.00001  0.00145  0.00138  0.00543     233.326     72.6581    -14.8234    -3.48167     -15.959 
 0.05882  0.04729  0.00001  0.00069  0.00341  0.00743     233.326     72.6581     -17.038    -3.49256    -20.6814 
 0.06916  0.05454  0.00005  0.00635  0.00003  0.00819     233.323      72.657    -20.2388    -3.46328    -27.9248 
 0.07348  0.05525  0.00006  0.01307  0.00008  0.00502     233.344     72.6635    -21.4129    -3.44934     -30.118 
 0.06196  0.04700  0.00013  0.00237  0.00076  0.01171      234.44     73.0002    -17.9897    -3.43912    -22.6306 
 0.02411  0.00898  0.00060  0.00078  0.00022  0.01354     233.523     72.7181     5.52662     1.17229     6.31928 
 0.06009  0.04197  0.00003  0.01164  0.00017  0.00628     233.362     72.6691    -17.2396     -2.8092     -23.809 
 0.04066  0.02600  0.00002  0.00922  0.00120  0.00422     233.665      72.762    -11.1376     -2.4112    -12.9178 
 0.04193  0.02527  0.00001  0.00433  0.00151  0.01082      233.67     72.7635    -11.4203      -2.254     -14.212 
 0.05233  0.03372  0.00005  0.01320  0.00071  0.00465     233.597     72.7409    -14.6687    -2.65747    -18.4307 
 0.07013  0.04973  0.00006  0.01473  0.00008  0.00553     233.452     72.6967    -20.2124    -3.14936     -28.912 
 0.05675  0.03610  0.00002  0.01456  0.00006  0.00600      233.38     72.6745    -15.9314    -2.51289    -22.2815 
 0.07125  0.05339  0.00007  0.01452  0.00020  0.00306     233.465     72.7004    -20.7914    -2.95676     -31.276 
 0.08615  0.07069  0.00005  0.01294  0.00025  0.00222     233.442     72.6935    -25.4477    -3.23392    -40.9498 
 0.08745  0.07050  0.00005  0.01340  0.00012  0.00337     233.399     72.6804    -25.7952    -3.41689    -40.6759 
 0.07282  0.05655  0.00005  0.00959  0.00029  0.00633     233.353     72.6662    -21.3204    -2.89032    -33.2612 
 0.02970  0.01902  0.00004  0.00161  0.00675  0.00228     233.318     72.6554    -7.68337    -2.16474    -5.89683 
 0.03904  0.03507  0.00000  0.00073  0.00081  0.00242     233.317     72.6551    -11.0767    -2.82976     -10.722 
 0.06299  0.05062  0.00001  0.00447  0.00070  0.00719     233.319     72.6557    -18.4173    -3.40067    -24.1046 
 0.06247  0.04770  0.00004  0.00917  0.00028  0.00527     233.321     72.6563    -18.1819    -3.16448    -24.4698 
 0.05031  0.03684  0.00009  0.00439  0.00030  0.00869     233.321     72.6564    -14.3497    -2.89349    -17.3886 
 0.04939  0.03575  0.00007  0.00445  0.00033  0.00878     233.324     72.6572    -14.0057    -2.91284    -16.4917 
 0.05653  0.04158  0.00013  0.00650  0.00010  0.00823     233.337     72.6614     -16.272    -3.00192    -21.0182 
 0.06084  0.04537  0.00014  0.00759  0.00005  0.00768     233.341     72.6624    -17.6137    -3.10541    -23.4905 
 0.06506  0.04978  0.00003  0.00714  0.00025  0.00786     233.387     72.6768    -18.8944     -3.4349    -24.8463 
 0.05942  0.04538  0.00001  0.00764  0.00207  0.00432     233.371     72.6718    -16.9997    -3.61824    -19.6818 
 0.05904  0.04549  0.00000  0.00647  0.00440  0.00268     233.357     72.6674    -16.8651    -3.67299    -19.1728 
 0.05702  0.04589  0.00001  0.00781  0.00254  0.00077      233.36     72.6685    -16.3823    -3.61392    -18.4283 
 0.04947  0.04605  0.00006  0.00214  0.00010  0.00111     233.327     72.6583      -14.13    -3.55117    -14.1403 
 0.07436  0.05557  0.00025  0.00653  0.00199  0.01002     233.875      72.827    -21.6056    -3.04187    -33.5678 
 0.02497  0.01218  0.00001  0.00895  0.00032  0.00351     233.466     72.7008    -5.97138    -1.63771    -4.50342 
 0.04104  0.02794  0.00013  0.00122  0.00386  0.00790     233.721     72.7789    -11.6383     -1.9466    -16.4694 
 0.04757  0.02529  0.00045  0.00173  0.00269  0.01741     233.725     72.7806    -12.4705     -1.8597     -19.645 
 0.05011  0.03066  0.00007  0.00405  0.00496  0.01038     233.724       72.78    -12.9301    -3.59666    -11.0292 
 0.04605  0.02609  0.00002  0.00351  0.00419  0.01223     233.514     72.7156      -11.79     -3.0816    -11.4693 
 0.04382  0.02803  0.00047  0.00171  0.00178  0.01183     233.358     72.6678    -12.1581     -2.0551    -17.5296 
 0.04652  0.03528  0.00000  0.00526  0.00008  0.00589     233.328     72.6584    -12.9466    -3.22234    -12.8357 
 0.03675  0.02619  0.00001  0.00300  0.00027  0.00728     233.319     72.6556    -9.91484    -2.67296     -8.9329 
 0.02195  0.01577  0.00013  0.00494  0.00029  0.00082     233.315     72.6546    -5.40053    -1.90939    -2.61269 
 0.01937  0.01346  0.00017  0.00285  0.00038  0.00251     233.315     72.6545    -4.69372    -1.68887     -2.1389 
 0.02359  0.01693  0.00001  0.00159  0.00016  0.00490     233.314     72.6541    -5.91466    -2.01338    -3.42966 
 0.03799  0.02943  0.00004  0.00110  0.00087  0.00654     233.319     72.6556    -10.5152    -2.73489     -10.234 
 0.07472  0.06036  0.00002  0.00752  0.00027  0.00655     233.324     72.6574    -22.0219     -3.4605    -31.8905 
 0.06874  0.05320  0.00004  0.01049  0.00002  0.00500     233.338     72.6617    -19.9969    -3.66846    -26.1217 
 0.04750  0.03154  0.00025  0.00675  0.00574  0.00321     234.003     72.8655    -13.1552    -1.55892    -23.0364 
 0.02700  0.00914  0.00005  0.00408  0.00118  0.01254     233.599     72.7413    -6.04129   -0.622454    -10.3877 
 0.05532  0.04564  0.00004  0.00314  0.00204  0.00445     233.677     72.7653    -16.3283    -2.70717    -23.0501 
 0.07721  0.05989  0.00004  0.00147  0.00226  0.01355     233.477     72.7044    -22.5146    -2.82644    -36.7649 
 0.05541  0.04624  0.00004  0.00187  0.00029  0.00697     233.333     72.6602    -16.3115    -2.90235    -22.0474 
 0.04006  0.02187  0.00050  0.00788  0.00028  0.00953     233.964     72.8534    -10.5992    -1.70038    -16.1027 
 0.06233  0.04184  0.00004  0.01598  0.00008  0.00440     233.438     72.6923    -17.7491    -2.84415    -24.5129 
 0.06792  0.04624  0.00001  0.01661  0.00073  0.00433     233.416     72.6855    -19.4154    -3.06328    -27.1624 
 0.07572  0.06058  0.00008  0.01251  0.00003  0.00251      233.47     72.7018    -22.3312    -3.09126    -34.3246 
 0.08510  0.07028  0.00006  0.01178  0.00055  0.00244     233.479      72.705    -25.1577    -3.17847    -40.6029 
 0.08675  0.07058  0.00006  0.01272  0.00021  0.00318     233.426     72.6886     -25.608    -3.32941     -40.784 
 0.07705  0.05819  0.00004  0.01446  0.00041  0.00394     233.381     72.6749    -22.4988    -3.15577    -34.2417 
 0.02385  0.01122  0.00035  0.00311  0.00368  0.00550     233.323      72.657    -5.79072    -1.40998    -5.08608 
 0.02143  0.01492  0.00003  0.00145  0.00022  0.00481     233.314     72.6543    -5.86931     -1.4371    -6.00665 
 0.04555  0.03686  0.00000  0.00344  0.00093  0.00432     233.319     72.6556    -12.7209    -3.29174    -12.1442 
 0.05646  0.04344  0.00003  0.00539  0.00035  0.00725     233.318     72.6556    -16.3679     -3.0556    -21.1715 
 0.04721  0.03448  0.00010  0.00362  0.00013  0.00888     233.318     72.6556    -13.4498    -2.71484    -16.3764 
 0.03808  0.02650  0.00002  0.00238  0.00079  0.00838     233.319     72.6556    -10.3937    -2.59331      -10.18 
 0.03967  0.02815  0.00002  0.00298  0.00096  0.00757     233.322     72.6567    -10.8701    -2.72185    -10.5655 
 0.04614  0.03328  0.00006  0.00348  0.00043  0.00889     233.328     72.6585    -12.9831    -2.84849    -14.6204 
 0.05505  0.04059  0.00014  0.00567  0.00013  0.00852     233.333     72.6599    -15.8353    -2.95512    -20.3517 
 0.05887  0.04395  0.00016  0.00648  0.00005  0.00823     233.343     72.6631    -17.0231    -3.05873    -22.4757 
 0.06432  0.04945  0.00004  0.00616  0.00016  0.00850     233.394     72.6788    -18.6655    -3.45748    -24.3301 
 0.05925  0.04523  0.00002  0.00666  0.00067  0.00668     233.391      72.678    -16.9812     -3.5564    -20.0293 
 0.05733  0.04444  0.00001  0.00842  0.00356  0.00090     233.374     72.6728     -16.349    -3.63605    -18.1946 
 0.05821  0.04585  0.00001  0.00765  0.00258  0.00212     233.362     72.6691    -16.6735     -3.6639    -18.8301 
 0.05783  0.04680  0.00001  0.00879  0.00059  0.00164     233.347     72.6644    -16.6453    -3.64494    -18.8965 
 0.07015  0.05516  0.00010  0.00867  0.00001  0.00622     233.343     72.6632      -20.53    -3.55348    -27.9284 
 0.06429  0.04578  0.00096  0.00642  0.00027  0.01087      233.72     72.7788    -18.4346    -2.59207     -28.859 
 0.04345  0.02737  0.00000  0.00160  0.01123  0.00325     233.363     72.6694    -11.5225    -2.91831    -10.6603 
 0.05549  0.03991  0.00000  0.00693  0.00019  0.00847     233.496       72.71    -15.9286    -2.87845    -20.8576 
 0.03800  0.01956  0.00002  0.00485  0.00324  0.01032       233.8     72.8029    -9.86458    -1.86019    -13.1554 
 0.04287  0.02490  0.00008  0.00717  0.00140  0.00931     233.707     72.7746    -11.3663     -1.2261    -20.5776 
 0.03293  0.01395  0.00164  0.00264  0.00614  0.00857      233.53     72.7204     7.04778     2.42988     5.48748 
 0.04859  0.03715  0.00065  0.00217  0.00364  0.00498     233.386     72.6763    -14.0526    -1.95345    -22.4315 
 0.05203  0.04011  0.00001  0.00610  0.00057  0.00524     233.343     72.6631     -14.636    -3.50706    -15.1726 
 0.04902  0.03847  0.00000  0.00378  0.00011  0.00666     233.335     72.6605    -13.9002    -3.23449    -14.9304 
 0.03501  0.02749  0.00004  0.00655  0.00009  0.00084      233.33     72.6592    -9.37236    -2.78829    -7.23951 
 0.02908  0.02240  0.00004  0.00425  0.00002  0.00238     233.325     72.6574    -7.57145     -2.4216    -5.07253 
 0.02411  0.01853  0.00006  0.00358  0.00029  0.00165     233.321     72.6563    -6.10487     -2.0988    -3.42934 
 0.01741  0.01289  0.00000  0.00106  0.00220  0.00126     233.314     72.6543    -4.18972    -1.58727    -1.67113 
 0.01309  0.00869  0.00015  0.00185  0.00155  0.00085     233.312     72.6537     -2.9719    -1.19184   -0.767054 
 0.01117  0.00681  0.00001  0.00096  0.00217  0.00123      233.31     72.6532    -2.43802    -1.00638   -0.477273 
 0.02174  0.01582  0.00005  0.00039  0.00023  0.00525     233.311     72.6533    -5.61224    -1.79186    -4.06423 
 0.04929  0.03796  0.00000  0.00305  0.00327  0.00500     233.316      72.655    -13.8195    -3.36384    -14.0171 
 0.06005  0.04706  0.00000  0.00551  0.00479  0.00269     233.333     72.6602    -17.2449    -3.69674    -19.8501 
 0.03093  0.01622  0.00123  0.00063  0.00430  0.00854     233.779     72.7952    -8.10635    -1.23869    -12.4035 
 0.04057  0.02711  0.00019  0.00329  0.00001  0.00996     233.776     72.7946    -11.4326    -2.11391    -14.7672 
 0.04302  0.01600  0.00002  0.00786  0.00514  0.01400     233.751     72.7884    -9.22021    -2.72481    -7.35781 
 0.05313  0.04598  0.00000  0.00301  0.00025  0.00389     233.327     72.6581     -15.267    -3.58216    -16.3898 
 0.05891  0.04880  0.00001  0.00225  0.00066  0.00719     233.326     72.6579    -17.1816    -3.44443    -21.2593 
 0.04308  0.02282  0.00063  0.00323  0.00215  0.01425     233.709     72.7755    -11.2405    -1.87736    -16.9212 
 0.03559  0.02105  0.00016  0.00431  0.00073  0.00935     233.811     72.8067    -9.63144    -1.88833    -12.3446 
 0.06358  0.04403  0.00000  0.01338  0.00062  0.00556     233.433     72.6908    -18.2471    -2.78965    -26.1213 
 0.07068  0.05119  0.00004  0.01503  0.00005  0.00437     233.404     72.6816    -20.4932    -3.04701    -29.9115 
 0.08298  0.06596  0.00006  0.01457  0.00002  0.00237     233.447     72.6948    -24.4333    -3.19886    -38.5689 
 0.08623  0.07024  0.00007  0.01293  0.00013  0.00286     233.445     72.6944    -25.4542    -3.26608    -40.7595 
 0.08132  0.06376  0.00005  0.01437  0.00015  0.00299     233.399     72.6803    -23.9074    -3.34195     -36.565 
 0.03567  0.02015  0.00001  0.00455  0.00203  0.00892     233.333     72.6602     -9.5101    -1.92495    -11.1222 
 0.01738  0.00526  0.00043  0.00209  0.00088  0.00872     233.314     72.6544      3.5075    0.764224     2.50753 
 0.02831  0.01849  0.00000  0.00275  0.00049  0.00658     233.315     72.6545    -7.45059    -2.04261    -6.85729 
 0.04770  0.03710  0.00000  0.00165  0.00134  0.00760     233.318     72.6556    -13.4125    -3.24294    -13.8726 
 0.05072  0.03794  0.00009  0.00460  0.00006  0.00803     233.322     72.6567    -14.5771    -2.82583     -18.327 
 0.03747  0.02610  0.00001  0.00201  0.00017  0.00918     233.323     72.6569    -10.2668     -2.5163    -10.3539 
 0.03536  0.02515  0.00000  0.00264  0.00082  0.00676     233.321     72.6565    -9.49594    -2.59512    -8.20378 
 0.03784  0.02722  0.00001  0.00236  0.00114  0.00710     233.325     72.6576    -10.2832    -2.70991    -9.42346 
 0.04184  0.03012  0.00005  0.00234  0.00083  0.00850     233.324     72.6574    -11.5982    -2.78389    -11.9872 
 0.04881  0.03571  0.00010  0.00349  0.00038  0.00913      233.33     72.6593    -13.8779    -2.86862     -16.566 
 0.05587  0.04144  0.00015  0.00590  0.00016  0.00822     233.332     72.6598     -16.098    -2.98289     -20.822 
 0.05675  0.04203  0.00012  0.00573  0.00007  0.00880     233.349      72.665    -16.3388    -3.05777    -20.9721 
 0.06802  0.05163  0.00005  0.00907  0.00004  0.00723     233.392     72.6784    -19.8121    -3.32679    -27.3577 
 0.05928  0.04507  0.00002  0.00712  0.00017  0.00690      233.38     72.6744    -16.9868    -3.53384    -20.1988 
 0.05673  0.04398  0.00001  0.00851  0.00304  0.00119     233.377     72.6736    -16.1169    -3.67237     -17.593 
 0.05720  0.04505  0.00001  0.00750  0.00149  0.00314     233.367     72.6706    -16.3691    -3.61946    -18.4028 
 0.05734  0.04597  0.00001  0.00982  0.00080  0.00075      233.35     72.6652    -16.4316    -3.67397    -18.2901 
 0.06091  0.04930  0.00003  0.00576  0.00000  0.00583     233.338     72.6617    -17.7015    -3.57043    -21.6681 
 0.05421  0.03169  0.00094  0.00055  0.00173  0.01929     233.786     72.7993    -14.6728    -2.67163    -20.1048 
 0.05189  0.03839  0.00120  0.00142  0.00730  0.00357     233.777     72.7962    -14.8344    -1.81731    -25.2162 
 0.04716  0.03078  0.00002  0.00320  0.00222  0.01094     233.388     72.6768    -13.0538    -2.71267    -15.3544 
 0.07922  0.06183  0.00005  0.01352  0.00003  0.00379     233.479     72.7048    -23.2871    -3.28134    -35.3826 
 0.08339  0.06818  0.00005  0.01158  0.00009  0.00349     233.518     72.7168    -24.6558    -3.27123    -38.8625 
 0.06831  0.05516  0.00001  0.00363  0.00400  0.00550     233.783     72.7982    -20.0902    -2.43081    -33.0571 
 0.03689  0.02234  0.00308  0.00155  0.00066  0.00925     233.663     72.7609     8.98065     2.95673     5.52107 
 0.05455  0.04379  0.00003  0.00330  0.00394  0.00349     233.425     72.6883    -15.9991    -2.21581    -25.0907 
 0.05552  0.04142  0.00014  0.00299  0.00007  0.01089     233.352     72.6657    -15.9732    -3.02023    -20.6654 
 0.04661  0.03753  0.00000  0.00399  0.00007  0.00502      233.34     72.6621    -13.1202    -3.25636    -13.1094 
 0.03747  0.02987  0.00006  0.00547  0.00127  0.00079     233.336     72.6608    -10.1461     -2.9324    -8.26489 
 0.03187  0.02499  0.00002  0.00316  0.00029  0.00340     233.329     72.6589    -8.44456     -2.5976     -6.2484 
 0.02829  0.02247  0.00002  0.00278  0.00024  0.00278     233.325     72.6577     -7.3643    -2.40127    -4.87551 
 0.02512  0.02041  0.00003  0.00258  0.00032  0.00179     233.322     72.6566    -6.43654    -2.21169    -3.80569 
 0.02197  0.01809  0.00002  0.00164  0.00106  0.00117     233.319     72.6557    -5.53267    -1.99415    -2.91749 
 0.01879  0.01543  0.00001  0.00125  0.00126  0.00084     233.316     72.6548    -4.64005     -1.7502    -2.14984 
 0.01547  0.01227  0.00003  0.00122  0.00131  0.00065     233.313     72.6541    -3.71422    -1.46603    -1.41704 
 0.01103  0.00756  0.00001  0.00058  0.00234  0.00054     233.311     72.6532    -2.48913    -1.03523    -0.60602 
 0.00718  0.00347  0.00001  0.00071  0.00223  0.00077     233.309     72.6527    -1.44899   -0.600045     -0.2323 
 0.01127  0.00820  0.00005  0.00082  0.00014  0.00207     233.308     72.6525    -2.67276     -1.0579    -1.21909 
 0.03753  0.02963  0.00001  0.00431  0.00171  0.00187     233.314     72.6542    -10.1299    -2.93986     -8.1107 
 0.06215  0.04945  0.00000  0.00370  0.00374  0.00527      233.33     72.6593    -17.9656     -3.7241    -21.3643 
 0.05171  0.03313  0.00005  0.01406  0.00212  0.00236     233.688     72.7681    -14.4754    -2.61446     -18.377 
 0.05992  0.04424  0.00034  0.00963  0.00004  0.00567     233.549     72.7253    -17.3936    -2.71169     -25.087 
