C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
95.1 	47.1 	36.5 	5.8 	0.0 	-0.2 	195.5 	17.7 	-7.0 	-4.7 	-6.9 	171.9 	2.2 	6.7 	-10.7 	23.6 	-1.2 	-4.7 	33.0 	1.6 	35.4 	
97.4 	45.0 	38.6 	5.9 	-0.5 	-0.3 	191.8 	13.6 	-6.8 	-5.2 	-7.7 	170.7 	2.3 	6.8 	-10.3 	23.5 	-1.1 	-4.7 	33.0 	1.4 	35.4 	
96.7 	46.1 	38.4 	6.0 	0.2 	-0.2 	188.6 	12.6 	-7.0 	-6.0 	-6.5 	171.2 	2.3 	6.9 	-9.7 	23.6 	-1.1 	-4.7 	33.2 	1.5 	35.5 	
96.4 	48.0 	38.1 	6.2 	-0.3 	-0.8 	189.4 	15.8 	-7.1 	-5.9 	-6.4 	171.3 	1.2 	8.4 	-10.4 	23.7 	-1.2 	-4.7 	32.9 	1.5 	35.3 	
97.6 	47.3 	37.3 	5.9 	-0.7 	-0.5 	191.7 	12.9 	-7.2 	-4.9 	-6.8 	171.5 	2.6 	7.2 	-10.3 	23.6 	-1.1 	-4.7 	33.3 	1.5 	35.5 	
96.1 	46.2 	38.7 	5.8 	-0.5 	-0.3 	190.0 	14.3 	-7.2 	-4.8 	-6.8 	173.3 	3.1 	7.4 	-9.1 	23.6 	-1.1 	-4.8 	33.2 	1.2 	35.6 	
95.6 	46.4 	38.3 	5.4 	-0.6 	-0.4 	187.8 	15.6 	-6.6 	-5.9 	-6.5 	171.1 	2.6 	7.1 	-10.4 	23.7 	-0.9 	-4.7 	33.1 	1.4 	35.4 	
97.5 	43.2 	38.3 	5.8 	-0.0 	-0.5 	189.1 	17.2 	-7.4 	-4.9 	-6.8 	172.0 	2.4 	8.1 	-9.3 	23.6 	-1.2 	-4.7 	32.9 	1.4 	35.9 	
95.8 	45.2 	37.7 	5.9 	-0.1 	-0.5 	189.8 	15.0 	-6.8 	-4.9 	-7.1 	173.9 	2.2 	5.7 	-9.6 	23.6 	-0.9 	-4.7 	33.1 	1.4 	35.3 	
95.8 	47.0 	38.4 	5.8 	-0.0 	-1.0 	190.3 	16.2 	-7.1 	-4.9 	-6.9 	173.7 	2.4 	7.6 	-10.0 	23.6 	-1.2 	-4.8 	33.1 	1.4 	35.4 	
96.4 	47.4 	39.4 	6.0 	-0.1 	-0.9 	192.4 	15.9 	-7.1 	-5.1 	-7.2 	171.5 	2.3 	7.4 	-9.7 	23.6 	-1.1 	-4.7 	33.1 	1.3 	35.5 	
95.9 	47.8 	38.6 	5.8 	-0.0 	-0.1 	187.3 	14.1 	-6.9 	-5.6 	-5.3 	170.8 	2.4 	6.9 	-9.6 	23.6 	-1.0 	-4.9 	33.1 	1.4 	35.4 	
97.2 	45.1 	37.9 	5.7 	-0.2 	-0.5 	190.6 	17.9 	-7.4 	-5.3 	-6.7 	174.5 	2.3 	6.5 	-10.7 	23.6 	-1.2 	-4.8 	33.2 	1.5 	35.3 	
95.2 	45.8 	39.4 	6.0 	-0.1 	-0.4 	192.5 	14.7 	-7.3 	-4.4 	-6.5 	173.0 	1.8 	6.6 	-9.7 	23.6 	-1.1 	-4.7 	32.9 	1.6 	35.3 	
96.5 	45.1 	38.8 	5.8 	-0.2 	-0.3 	187.9 	17.9 	-7.5 	-4.9 	-8.2 	173.2 	2.2 	7.1 	-9.3 	23.6 	-1.1 	-4.7 	33.0 	1.4 	35.7 	
96.4 	45.1 	39.1 	6.0 	-0.1 	-0.5 	189.8 	15.1 	-7.0 	-5.8 	-7.4 	170.5 	2.0 	7.7 	-9.8 	23.7 	-1.3 	-4.8 	32.9 	1.4 	35.5 	
97.3 	47.0 	39.1 	5.7 	-0.1 	-0.2 	191.1 	13.7 	-7.1 	-4.7 	-7.0 	169.2 	2.6 	6.7 	-10.2 	23.7 	-0.9 	-4.8 	33.1 	1.4 	35.5 	
97.4 	45.9 	38.0 	5.9 	0.1 	-0.3 	187.3 	12.9 	-7.0 	-4.8 	-6.4 	173.2 	2.7 	7.8 	-9.8 	23.6 	-1.1 	-4.9 	32.9 	1.4 	35.2 	
96.7 	44.7 	37.8 	5.6 	-0.0 	-0.7 	186.9 	13.1 	-7.3 	-5.1 	-7.3 	173.3 	1.9 	6.9 	-10.3 	23.6 	-1.0 	-4.9 	33.0 	1.3 	35.6 	
95.6 	47.5 	37.9 	6.0 	0.2 	-0.8 	188.4 	16.4 	-7.1 	-4.9 	-5.5 	170.2 	2.4 	7.0 	-9.6 	23.5 	-1.2 	-4.8 	33.2 	1.5 	35.5 	
95.5 	46.0 	36.8 	5.7 	-0.3 	-0.4 	190.5 	15.8 	-7.1 	-5.1 	-6.2 	172.8 	2.4 	6.8 	-10.1 	23.6 	-1.3 	-4.7 	33.3 	1.4 	35.4 	
97.3 	45.2 	39.6 	5.8 	-0.2 	-0.1 	189.0 	17.3 	-7.4 	-5.3 	-8.0 	173.2 	2.6 	6.4 	-9.7 	23.6 	-1.1 	-4.7 	32.9 	1.6 	35.3 	
97.5 	47.2 	39.0 	6.0 	0.2 	-0.2 	189.2 	16.5 	-7.6 	-4.9 	-7.0 	174.1 	2.5 	7.0 	-9.6 	23.5 	-1.1 	-5.0 	33.1 	1.4 	35.5 	
95.5 	45.0 	38.2 	6.0 	-0.2 	0.1 	191.4 	14.2 	-7.5 	-4.7 	-7.6 	175.2 	2.3 	7.9 	-10.1 	23.7 	-1.0 	-4.8 	33.0 	1.3 	35.6 	
96.9 	46.5 	38.8 	6.0 	-0.2 	-0.5 	188.3 	13.4 	-7.2 	-4.9 	-7.2 	170.8 	1.8 	6.4 	-9.6 	23.6 	-1.2 	-4.9 	33.4 	1.3 	35.5 	
96.5 	47.5 	38.3 	5.8 	-0.4 	-0.3 	188.3 	16.7 	-6.6 	-4.5 	-6.2 	171.1 	2.5 	7.0 	-10.4 	23.6 	-1.1 	-4.8 	33.0 	1.5 	35.4 	
96.4 	44.1 	39.4 	6.0 	0.2 	-0.2 	190.6 	15.8 	-7.1 	-5.1 	-7.6 	171.8 	3.3 	8.5 	-9.9 	23.6 	-0.9 	-5.0 	33.2 	1.4 	35.5 	
95.5 	46.8 	38.2 	6.1 	-0.3 	-0.4 	190.2 	18.7 	-7.2 	-4.6 	-6.4 	174.0 	2.2 	7.1 	-9.7 	23.6 	-1.2 	-4.7 	33.2 	1.4 	35.5 	
95.8 	46.4 	38.3 	5.8 	-0.4 	-0.2 	187.0 	12.9 	-7.4 	-5.4 	-6.4 	170.9 	2.5 	6.9 	-9.8 	23.6 	-1.1 	-4.8 	33.4 	1.3 	35.5 	
95.0 	45.0 	39.1 	5.9 	-0.3 	-0.1 	193.0 	16.5 	-7.4 	-5.7 	-7.8 	170.0 	2.6 	6.3 	-9.1 	23.5 	-1.1 	-4.7 	33.2 	1.4 	35.5 	
95.4 	44.9 	38.1 	5.9 	-0.2 	-0.3 	185.0 	16.0 	-7.0 	-5.3 	-7.4 	175.1 	2.2 	7.5 	-9.7 	23.6 	-1.0 	-4.6 	33.3 	1.5 	35.4 	
95.2 	44.3 	37.6 	5.9 	-0.4 	-0.3 	188.6 	17.5 	-6.8 	-5.1 	-7.0 	173.8 	2.0 	7.4 	-9.9 	23.6 	-1.2 	-4.9 	33.0 	1.5 	35.7 	
95.1 	45.4 	38.1 	6.0 	-0.1 	-0.6 	190.4 	15.8 	-7.1 	-4.0 	-6.5 	173.8 	2.0 	7.8 	-10.6 	23.6 	-0.9 	-4.9 	33.3 	1.3 	35.3 	
95.4 	47.4 	40.5 	6.1 	-0.1 	-0.5 	189.9 	16.8 	-6.8 	-6.2 	-7.1 	177.7 	2.2 	7.5 	-9.9 	23.5 	-1.1 	-4.8 	33.3 	1.5 	35.5 	
97.2 	44.2 	37.4 	5.9 	-0.3 	-1.0 	191.1 	11.2 	-6.2 	-4.3 	-6.9 	169.9 	2.1 	6.9 	-9.0 	23.6 	-1.1 	-4.7 	33.2 	1.5 	35.4 	
96.1 	47.2 	38.0 	5.9 	-0.2 	-0.6 	193.9 	10.2 	-7.0 	-5.3 	-6.0 	171.4 	2.2 	7.9 	-9.9 	23.7 	-1.3 	-4.8 	33.2 	1.4 	35.4 	
95.0 	48.5 	38.0 	5.8 	-0.2 	-0.1 	193.4 	15.8 	-7.1 	-5.0 	-6.6 	173.1 	2.1 	7.0 	-10.0 	23.5 	-1.3 	-4.9 	33.3 	1.4 	35.7 	
97.1 	45.8 	37.9 	6.1 	-0.1 	0.0 	193.4 	16.9 	-6.8 	-4.6 	-7.3 	174.2 	2.5 	7.7 	-10.3 	23.6 	-1.2 	-5.0 	33.0 	1.3 	35.5 	
96.0 	45.4 	38.2 	6.0 	-0.3 	-0.2 	187.3 	16.1 	-7.0 	-5.6 	-7.0 	170.9 	2.3 	6.3 	-8.9 	23.6 	-1.2 	-4.8 	33.3 	1.3 	35.6 	
96.3 	45.5 	39.3 	6.0 	-0.6 	-0.2 	190.9 	12.8 	-6.9 	-5.1 	-6.4 	173.6 	2.8 	6.9 	-10.2 	23.6 	-1.1 	-4.9 	33.0 	1.4 	35.5 	
97.5 	44.6 	39.6 	6.0 	0.1 	-0.6 	193.4 	12.5 	-6.9 	-5.4 	-6.8 	169.8 	1.9 	7.6 	-9.6 	23.6 	-1.0 	-5.0 	33.1 	1.6 	35.7 	
96.0 	46.3 	38.6 	5.8 	-0.4 	-0.3 	190.6 	15.4 	-6.9 	-4.6 	-7.1 	172.5 	2.2 	7.4 	-10.4 	23.6 	-1.0 	-4.9 	33.3 	1.5 	35.5 	
96.4 	46.1 	37.5 	5.8 	-0.2 	-0.6 	194.2 	12.2 	-7.0 	-4.5 	-7.4 	174.6 	2.4 	7.5 	-9.0 	23.6 	-1.2 	-4.8 	33.0 	1.5 	35.4 	
96.5 	48.6 	38.2 	5.9 	0.0 	-0.5 	187.2 	14.8 	-6.9 	-4.2 	-6.1 	173.4 	1.6 	7.1 	-9.1 	23.6 	-1.2 	-4.8 	33.1 	1.6 	35.6 	
94.8 	44.6 	37.2 	6.1 	-0.0 	-0.1 	191.4 	16.6 	-7.2 	-5.2 	-7.8 	169.4 	2.4 	7.1 	-9.6 	23.6 	-1.0 	-4.8 	32.9 	1.3 	35.5 	
95.6 	46.2 	39.0 	5.9 	-0.3 	-0.4 	187.8 	14.6 	-6.8 	-4.9 	-6.8 	175.5 	2.5 	7.8 	-10.2 	23.6 	-1.1 	-4.8 	33.3 	1.2 	35.7 	
94.5 	46.8 	38.6 	5.9 	0.1 	-0.6 	187.2 	13.3 	-6.9 	-5.4 	-8.1 	172.2 	2.1 	7.3 	-9.0 	23.6 	-1.0 	-4.9 	33.0 	1.3 	35.9 	
95.0 	48.7 	36.7 	6.1 	-0.3 	-0.2 	188.3 	11.8 	-7.5 	-5.0 	-6.8 	169.1 	1.8 	6.2 	-9.9 	23.6 	-1.1 	-4.8 	33.0 	1.4 	35.6 	
94.6 	46.1 	39.9 	5.9 	-0.2 	0.1 	188.6 	12.2 	-6.7 	-5.4 	-6.5 	170.9 	2.0 	7.4 	-9.4 	23.7 	-1.1 	-4.8 	33.2 	1.3 	35.3 	
95.3 	46.1 	37.8 	5.9 	-0.0 	-0.0 	188.6 	17.1 	-6.8 	-5.5 	-7.5 	172.9 	2.3 	7.2 	-9.6 	23.6 	-1.2 	-4.8 	33.2 	1.5 	35.5 	
96.5 	44.5 	39.2 	5.9 	-0.4 	-0.4 	189.6 	12.0 	-7.0 	-4.1 	-7.5 	171.2 	2.2 	7.1 	-10.1 	23.5 	-1.1 	-4.8 	33.0 	1.3 	35.5 	
96.0 	46.8 	37.7 	6.0 	-0.7 	-0.1 	184.5 	15.4 	-7.1 	-4.2 	-6.5 	172.4 	2.3 	6.8 	-9.7 	23.6 	-1.1 	-4.7 	33.1 	1.4 	35.6 	
96.9 	44.2 	39.0 	5.7 	0.3 	0.0 	189.1 	16.1 	-6.5 	-5.5 	-7.1 	167.8 	1.8 	7.4 	-10.7 	23.7 	-1.1 	-4.8 	33.3 	1.4 	35.3 	
95.6 	48.0 	37.6 	5.8 	-0.2 	-0.4 	186.3 	14.0 	-7.0 	-5.2 	-6.8 	172.1 	1.9 	6.3 	-9.7 	23.6 	-1.2 	-4.6 	33.0 	1.6 	35.6 	
95.4 	47.0 	37.7 	5.9 	0.1 	-0.5 	193.8 	17.6 	-7.0 	-5.0 	-6.8 	170.4 	2.0 	7.3 	-9.6 	23.5 	-1.1 	-4.9 	33.1 	1.4 	35.6 	
97.1 	43.6 	37.8 	6.0 	-0.1 	-0.1 	187.3 	12.5 	-6.9 	-4.7 	-6.3 	173.3 	2.7 	7.1 	-10.6 	23.5 	-1.1 	-4.8 	33.1 	1.5 	35.3 	
96.9 	45.3 	37.9 	5.9 	-0.3 	-0.4 	187.7 	14.8 	-6.8 	-5.6 	-6.1 	171.6 	1.7 	6.8 	-10.2 	23.7 	-1.0 	-4.7 	33.0 	1.4 	35.4 	
96.0 	45.4 	38.0 	6.0 	-0.3 	-0.7 	192.2 	17.3 	-6.8 	-5.4 	-7.4 	173.9 	2.8 	7.9 	-9.5 	23.5 	-1.2 	-4.7 	33.3 	1.4 	35.6 	
96.2 	44.6 	38.0 	5.7 	-0.4 	-0.7 	192.7 	14.3 	-7.0 	-5.2 	-5.8 	171.5 	2.1 	6.5 	-10.0 	23.6 	-1.2 	-4.8 	33.0 	1.3 	35.3 	
96.3 	45.7 	41.1 	5.7 	0.0 	-0.9 	186.8 	15.5 	-6.6 	-5.1 	-7.8 	170.6 	1.6 	8.2 	-10.1 	23.5 	-1.1 	-4.7 	33.1 	1.4 	35.2 	
95.6 	45.8 	38.6 	6.0 	-0.0 	-0.4 	186.0 	13.8 	-6.7 	-4.5 	-7.5 	175.4 	2.4 	6.9 	-9.6 	23.6 	-1.0 	-4.7 	33.1 	1.8 	35.4 	
97.0 	45.6 	37.9 	6.1 	-0.1 	-0.4 	192.3 	15.7 	-6.9 	-4.8 	-5.2 	169.7 	2.3 	6.1 	-9.8 	23.6 	-1.0 	-4.9 	32.9 	1.3 	35.6 	
96.5 	47.3 	37.5 	5.8 	-0.2 	-0.8 	192.3 	15.5 	-7.6 	-5.5 	-6.8 	170.7 	1.9 	6.8 	-9.5 	23.6 	-1.2 	-4.9 	33.3 	1.4 	35.7 	
96.1 	44.8 	37.7 	6.0 	0.2 	-0.6 	194.2 	16.7 	-7.1 	-5.1 	-7.1 	168.0 	1.9 	6.0 	-9.7 	23.6 	-1.0 	-4.7 	33.2 	1.3 	35.7 	
96.0 	47.5 	38.7 	6.0 	-0.1 	-0.6 	187.0 	12.5 	-7.3 	-4.1 	-6.7 	173.4 	1.8 	7.4 	-9.7 	23.6 	-1.3 	-4.8 	33.3 	1.4 	35.4 	
98.3 	45.5 	36.9 	5.9 	-0.6 	-0.3 	189.4 	18.1 	-6.5 	-5.6 	-6.8 	168.6 	2.8 	6.7 	-9.5 	23.6 	-1.0 	-4.8 	33.4 	1.4 	35.5 	
94.5 	46.8 	38.4 	5.8 	-0.1 	-0.4 	191.0 	17.3 	-7.3 	-4.9 	-6.1 	168.6 	1.5 	7.1 	-9.6 	23.6 	-1.2 	-4.9 	33.1 	1.4 	35.5 	
96.0 	46.3 	38.8 	6.0 	-0.4 	-0.4 	188.2 	15.5 	-6.8 	-4.9 	-7.3 	171.6 	1.8 	7.2 	-9.8 	23.6 	-1.1 	-4.7 	33.1 	1.4 	35.5 	
96.4 	43.6 	39.4 	5.8 	-0.2 	-0.2 	188.8 	13.9 	-6.8 	-4.5 	-7.4 	167.4 	2.5 	7.6 	-10.4 	23.6 	-1.1 	-4.8 	33.1 	1.3 	35.3 	
97.3 	45.8 	37.1 	5.9 	-0.6 	-0.5 	193.8 	14.6 	-6.7 	-3.7 	-6.2 	173.1 	2.3 	6.7 	-9.6 	23.7 	-1.0 	-4.7 	33.1 	1.4 	35.4 	
96.7 	46.5 	38.2 	6.0 	-0.3 	-0.3 	191.3 	13.6 	-6.5 	-5.1 	-6.5 	174.2 	2.1 	6.8 	-10.0 	23.6 	-1.0 	-4.8 	33.1 	1.6 	35.5 	
96.2 	47.1 	37.6 	6.0 	-0.6 	-0.2 	188.2 	12.3 	-6.2 	-4.6 	-7.3 	170.2 	2.7 	8.6 	-10.6 	23.6 	-1.1 	-4.6 	33.1 	1.3 	35.6 	
96.7 	44.6 	39.1 	6.0 	-0.4 	-0.2 	189.4 	12.5 	-7.2 	-4.5 	-6.8 	169.3 	2.1 	7.1 	-9.2 	23.6 	-1.1 	-4.7 	33.1 	1.3 	35.4 	
95.1 	44.7 	40.8 	5.8 	-0.2 	-0.8 	189.3 	14.5 	-6.8 	-5.0 	-7.2 	174.4 	2.3 	7.1 	-9.2 	23.6 	-1.0 	-5.0 	33.2 	1.5 	35.5 	
97.3 	46.4 	38.1 	5.8 	-0.4 	-0.5 	190.5 	12.8 	-6.9 	-5.9 	-6.8 	172.6 	2.0 	5.9 	-9.7 	23.6 	-1.1 	-4.7 	33.2 	1.6 	35.5 	
95.7 	47.1 	37.1 	6.0 	-0.1 	-0.5 	191.2 	15.6 	-7.1 	-6.1 	-6.7 	168.7 	1.6 	7.9 	-9.4 	23.6 	-1.0 	-4.7 	33.1 	1.5 	35.2 	
96.4 	45.4 	40.2 	6.1 	-0.1 	-0.5 	187.6 	14.0 	-6.9 	-5.1 	-7.7 	169.0 	2.3 	7.4 	-9.7 	23.6 	-1.1 	-4.8 	33.0 	1.4 	35.5 	
95.5 	46.8 	37.4 	5.9 	-0.5 	-0.7 	186.4 	15.1 	-7.3 	-5.3 	-7.1 	173.4 	2.1 	8.0 	-8.8 	23.6 	-1.1 	-4.7 	33.5 	1.4 	35.4 	
95.5 	45.3 	38.8 	5.8 	-0.2 	-0.2 	187.0 	15.9 	-7.0 	-4.8 	-6.4 	171.6 	1.8 	6.7 	-10.4 	23.6 	-1.1 	-4.8 	33.1 	1.3 	35.4 	
96.4 	47.9 	37.5 	5.9 	-0.1 	-0.7 	188.8 	12.1 	-7.4 	-5.1 	-6.5 	169.1 	2.5 	6.9 	-10.5 	23.5 	-1.2 	-4.9 	33.2 	1.2 	35.4 	
95.4 	46.2 	36.4 	5.9 	-0.3 	-1.2 	187.9 	18.0 	-7.2 	-4.4 	-7.6 	172.0 	1.3 	6.5 	-9.9 	23.6 	-1.2 	-4.8 	33.0 	1.4 	35.5 	
96.5 	46.3 	38.3 	5.8 	-0.2 	-0.4 	192.6 	12.6 	-7.2 	-5.5 	-6.8 	170.2 	2.2 	7.9 	-9.5 	23.7 	-1.2 	-5.0 	33.3 	1.3 	35.7 	
98.0 	45.1 	40.4 	5.8 	-0.1 	-0.2 	190.8 	17.1 	-7.2 	-5.5 	-5.9 	174.5 	2.3 	6.7 	-9.6 	23.7 	-1.2 	-4.9 	32.8 	1.5 	35.4 	
96.4 	46.9 	38.6 	5.9 	-0.1 	-0.6 	192.2 	18.4 	-6.7 	-5.4 	-6.5 	171.4 	2.3 	6.8 	-10.6 	23.6 	-1.1 	-4.9 	33.0 	1.2 	35.3 	
96.4 	45.9 	39.0 	6.1 	-0.4 	-0.3 	192.1 	14.6 	-7.0 	-5.7 	-6.7 	174.6 	2.2 	7.3 	-9.2 	23.6 	-1.2 	-4.8 	32.7 	1.7 	35.5 	
96.4 	46.6 	38.8 	5.8 	-0.5 	-0.2 	189.5 	19.3 	-7.0 	-4.1 	-5.8 	170.4 	1.4 	6.1 	-9.5 	23.6 	-1.2 	-4.7 	32.9 	1.3 	35.3 	
96.4 	44.8 	38.2 	5.6 	-0.6 	-0.4 	197.1 	12.4 	-7.0 	-5.5 	-7.0 	173.6 	1.8 	7.0 	-10.7 	23.5 	-1.2 	-4.9 	33.1 	1.3 	35.7 	
97.5 	44.9 	39.3 	6.1 	0.2 	-0.1 	190.4 	16.9 	-6.7 	-4.9 	-6.5 	168.9 	2.2 	7.1 	-9.5 	23.6 	-1.3 	-4.9 	33.3 	1.5 	35.7 	
95.2 	45.9 	39.8 	6.0 	-0.4 	-0.2 	186.1 	15.8 	-7.0 	-5.2 	-6.6 	170.5 	1.8 	7.5 	-9.4 	23.5 	-1.1 	-4.7 	33.3 	1.3 	35.6 	
96.5 	47.1 	38.5 	6.0 	-0.2 	-0.6 	186.3 	15.3 	-7.0 	-4.7 	-7.6 	171.1 	1.7 	8.1 	-10.0 	23.6 	-1.2 	-4.7 	33.2 	1.2 	35.7 	
96.6 	46.5 	38.1 	5.9 	-0.2 	-0.4 	188.4 	18.1 	-7.2 	-5.1 	-7.1 	175.5 	2.0 	7.4 	-9.9 	23.6 	-1.3 	-5.0 	33.1 	1.5 	35.3 	
97.2 	44.1 	38.5 	6.0 	-0.3 	-0.3 	189.9 	16.2 	-7.0 	-5.3 	-6.7 	168.1 	2.0 	7.4 	-10.3 	23.6 	-1.0 	-4.8 	33.2 	1.6 	35.6 	
96.1 	42.0 	38.9 	6.0 	0.0 	-0.4 	190.4 	16.0 	-6.9 	-5.3 	-6.8 	173.6 	2.4 	6.7 	-9.7 	23.6 	-1.1 	-4.8 	33.0 	1.5 	35.4 	
96.5 	47.0 	37.7 	5.9 	-0.2 	-0.6 	189.3 	17.9 	-7.2 	-6.4 	-7.1 	171.7 	1.6 	8.2 	-9.8 	23.6 	-1.2 	-4.9 	32.9 	1.3 	35.5 	
95.9 	43.8 	39.2 	5.9 	0.2 	-0.7 	191.9 	12.5 	-6.5 	-5.2 	-6.5 	172.9 	2.1 	8.3 	-10.5 	23.6 	-1.1 	-4.8 	33.3 	1.5 	35.5 	
95.6 	45.4 	40.6 	6.0 	-0.7 	-0.8 	184.3 	14.0 	-7.0 	-5.6 	-6.9 	171.7 	2.0 	6.8 	-10.0 	23.6 	-0.9 	-5.0 	32.9 	1.4 	35.5 	
96.2 	45.6 	39.4 	5.7 	-0.1 	0.1 	184.7 	13.3 	-7.0 	-5.3 	-6.7 	168.2 	2.0 	8.2 	-9.4 	23.7 	-1.1 	-4.9 	32.9 	1.2 	35.3 	
96.7 	44.8 	38.1 	6.2 	-0.2 	-0.1 	188.0 	16.9 	-7.1 	-4.5 	-6.9 	174.6 	2.3 	6.8 	-9.9 	23.5 	-1.1 	-4.8 	33.3 	1.4 	35.7 	
96.0 	46.2 	36.7 	5.6 	-0.2 	-0.7 	193.0 	15.7 	-7.2 	-5.6 	-5.7 	172.0 	1.7 	7.0 	-10.0 	23.6 	-1.2 	-4.7 	33.2 	1.4 	35.6 	
96.0 	44.5 	40.1 	6.0 	-0.2 	-0.5 	191.2 	16.2 	-7.2 	-6.0 	-6.9 	175.4 	2.5 	7.6 	-9.3 	23.6 	-1.0 	-4.8 	33.1 	1.3 	35.7 	
97.0 	44.9 	38.3 	5.8 	-0.3 	-0.7 	184.8 	15.6 	-6.7 	-5.0 	-6.2 	170.9 	3.0 	7.0 	-9.2 	23.6 	-1.0 	-4.8 	33.0 	1.5 	35.7 	
97.4 	43.7 	39.1 	6.2 	-0.2 	-0.6 	192.6 	12.2 	-7.0 	-3.8 	-7.3 	169.4 	2.0 	7.2 	-9.3 	23.6 	-1.1 	-4.9 	33.1 	1.5 	35.5 	
96.0 	47.9 	38.8 	6.0 	-0.1 	-0.6 	190.2 	16.5 	-6.7 	-5.4 	-7.4 	169.8 	1.8 	7.2 	-9.8 	23.6 	-1.2 	-4.8 	33.1 	1.4 	35.5 	
96.2 	46.2 	38.3 	5.9 	-0.4 	-0.6 	194.3 	18.4 	-7.1 	-5.1 	-6.5 	173.5 	2.3 	7.2 	-9.6 	23.6 	-1.1 	-5.1 	33.1 	1.5 	35.4 	
96.5 	45.1 	38.1 	6.1 	-0.2 	-0.7 	189.0 	18.7 	-7.6 	-5.4 	-7.7 	172.8 	2.1 	7.1 	-10.9 	23.5 	-1.1 	-4.7 	33.3 	1.3 	35.4 	
95.9 	46.7 	38.4 	6.0 	-0.5 	-0.6 	186.0 	13.6 	-6.7 	-5.0 	-7.5 	172.2 	2.4 	6.8 	-10.4 	23.6 	-1.1 	-4.8 	33.0 	1.5 	35.4 	
95.8 	46.7 	38.6 	6.2 	-0.1 	-0.4 	189.4 	15.6 	-7.2 	-5.1 	-6.5 	171.6 	2.3 	7.8 	-9.7 	23.6 	-1.0 	-4.7 	32.9 	1.4 	35.4 	
96.9 	45.2 	40.0 	6.1 	0.0 	-0.1 	189.1 	12.7 	-6.9 	-4.9 	-6.9 	172.6 	2.8 	7.1 	-10.1 	23.6 	-0.9 	-4.6 	33.1 	1.4 	35.3 	
96.6 	47.7 	37.5 	6.0 	-0.6 	-0.3 	186.8 	14.1 	-6.9 	-5.9 	-6.8 	170.7 	2.3 	6.6 	-10.4 	23.6 	-1.1 	-4.9 	33.0 	1.4 	35.5 	
96.6 	44.6 	37.9 	5.9 	-0.5 	-0.5 	191.5 	17.7 	-6.4 	-5.7 	-6.6 	175.2 	2.3 	6.3 	-10.3 	23.6 	-1.2 	-4.7 	32.9 	1.3 	35.6 	
96.1 	46.3 	39.8 	6.0 	-0.0 	-0.8 	192.4 	16.8 	-7.0 	-4.8 	-5.9 	175.2 	2.5 	7.4 	-9.3 	23.6 	-1.2 	-4.8 	33.2 	1.4 	35.1 	
95.9 	47.9 	37.2 	5.8 	0.1 	-0.4 	192.0 	14.3 	-6.9 	-5.3 	-6.3 	169.5 	2.1 	7.0 	-10.3 	23.6 	-1.0 	-4.7 	33.2 	1.3 	35.5 	
95.2 	47.7 	38.2 	5.9 	0.0 	-0.5 	189.8 	13.0 	-7.1 	-5.5 	-6.5 	169.3 	2.0 	6.9 	-10.3 	23.6 	-0.9 	-4.8 	33.0 	1.4 	35.7 	
96.4 	47.9 	37.1 	6.0 	-0.3 	-0.3 	183.9 	15.3 	-6.9 	-4.7 	-6.2 	173.1 	2.4 	6.9 	-9.2 	23.6 	-1.0 	-4.9 	33.2 	1.3 	35.3 	
98.2 	46.6 	38.3 	6.0 	-0.3 	-0.4 	190.4 	17.0 	-7.2 	-4.9 	-6.7 	171.3 	1.6 	5.7 	-9.3 	23.7 	-1.1 	-4.7 	33.3 	1.3 	35.6 	
97.2 	46.2 	38.3 	5.8 	-0.2 	-0.0 	187.4 	14.4 	-7.4 	-5.1 	-6.4 	169.3 	2.9 	8.0 	-9.7 	23.6 	-1.2 	-4.9 	33.2 	1.4 	35.5 	
94.8 	49.0 	37.9 	5.8 	0.1 	-0.6 	191.9 	13.9 	-6.4 	-5.0 	-6.4 	170.5 	2.5 	7.4 	-9.7 	23.6 	-1.0 	-4.7 	33.0 	1.4 	35.5 	
96.3 	45.3 	40.2 	5.9 	-0.4 	-0.2 	190.6 	13.5 	-7.5 	-5.3 	-6.6 	170.0 	2.3 	7.3 	-8.9 	23.6 	-1.1 	-4.8 	33.2 	1.6 	35.3 	
97.4 	44.3 	36.2 	5.8 	-0.3 	-0.8 	191.5 	16.8 	-6.6 	-4.1 	-6.6 	170.3 	2.4 	6.8 	-9.7 	23.6 	-1.0 	-4.9 	33.0 	1.4 	35.5 	
95.1 	46.0 	42.0 	6.0 	-0.0 	-0.5 	190.4 	12.9 	-6.7 	-4.5 	-6.5 	170.8 	2.3 	6.7 	-9.6 	23.6 	-1.1 	-5.0 	33.1 	1.5 	35.6 	
96.3 	46.8 	38.1 	5.9 	-0.5 	-0.8 	187.2 	13.9 	-7.0 	-5.2 	-6.1 	170.0 	1.8 	6.8 	-9.8 	23.6 	-1.2 	-5.0 	33.2 	1.7 	35.6 	
96.0 	46.2 	40.6 	5.8 	-0.3 	-0.6 	193.0 	17.2 	-6.6 	-5.4 	-6.4 	173.6 	2.5 	8.3 	-9.7 	23.6 	-1.1 	-4.9 	33.2 	1.3 	35.2 	
