C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
104.3 	50.6 	46.1 	6.4 	0.2 	-0.7 	198.9 	18.6 	-2.2 	-4.5 	-10.5 	169.2 	-0.1 	6.6 	-4.9 	22.8 	-0.9 	-3.8 	32.8 	2.2 	35.7 	
105.1 	51.8 	44.2 	6.6 	0.3 	-0.9 	200.2 	12.5 	-2.8 	-4.3 	-10.6 	170.2 	-0.3 	6.8 	-5.3 	23.0 	-1.1 	-3.8 	32.9 	2.1 	35.9 	
104.7 	52.3 	44.9 	6.6 	0.3 	-0.9 	201.9 	18.5 	-2.4 	-4.8 	-9.0 	170.4 	-0.2 	7.1 	-6.0 	22.8 	-1.0 	-3.8 	32.9 	2.0 	35.5 	
104.5 	49.7 	42.9 	6.9 	0.1 	-0.9 	201.1 	16.9 	-2.4 	-3.3 	-9.6 	170.9 	-0.0 	6.8 	-5.7 	22.9 	-1.0 	-3.7 	32.9 	2.3 	35.7 	
104.1 	53.3 	44.8 	6.3 	-0.1 	-0.5 	202.1 	14.3 	-2.5 	-6.4 	-10.2 	173.2 	-0.5 	6.6 	-5.5 	22.9 	-0.9 	-3.8 	33.0 	2.2 	35.6 	
103.0 	50.4 	42.6 	6.3 	0.1 	-0.7 	199.7 	15.1 	-2.1 	-4.7 	-9.5 	168.3 	0.2 	6.3 	-5.9 	22.9 	-1.1 	-3.7 	32.9 	1.9 	35.6 	
106.9 	51.3 	45.1 	6.3 	-0.1 	-0.9 	202.6 	13.8 	-1.9 	-5.0 	-10.6 	175.3 	-0.4 	6.8 	-5.4 	22.9 	-0.9 	-3.8 	32.9 	2.2 	35.7 	
104.4 	49.7 	43.9 	6.4 	0.2 	-0.7 	198.2 	15.4 	-2.3 	-4.1 	-9.3 	177.7 	-0.5 	7.6 	-6.2 	22.9 	-1.1 	-3.8 	32.9 	2.3 	35.7 	
104.6 	51.0 	44.1 	6.3 	0.2 	-1.0 	203.6 	13.9 	-2.4 	-4.8 	-11.2 	168.8 	-0.2 	6.4 	-6.0 	22.9 	-1.1 	-3.8 	32.9 	2.2 	35.6 	
105.3 	54.0 	44.7 	6.7 	0.0 	-0.6 	203.0 	15.8 	-2.7 	-4.7 	-9.4 	171.7 	-0.2 	6.8 	-5.4 	22.9 	-0.8 	-3.7 	32.7 	2.2 	35.6 	
105.1 	53.5 	42.7 	6.8 	0.2 	-0.7 	197.5 	15.6 	-2.2 	-5.2 	-9.1 	169.6 	-1.0 	7.3 	-5.7 	22.9 	-0.9 	-3.8 	33.0 	2.2 	35.6 	
103.8 	51.0 	46.2 	6.5 	-0.3 	-0.7 	202.9 	15.0 	-2.5 	-6.3 	-8.8 	173.7 	-0.5 	6.7 	-5.7 	22.9 	-1.1 	-3.9 	32.8 	1.9 	35.6 	
104.2 	50.0 	45.7 	6.2 	0.0 	-0.7 	201.4 	15.9 	-2.3 	-5.5 	-10.2 	178.1 	-0.2 	7.5 	-5.9 	22.8 	-1.0 	-3.9 	32.8 	2.1 	35.5 	
105.0 	52.6 	42.2 	6.6 	-0.4 	-1.1 	202.7 	12.7 	-2.5 	-4.3 	-10.1 	174.3 	-0.7 	7.1 	-5.4 	22.9 	-1.1 	-3.8 	32.7 	2.4 	35.4 	
102.0 	49.1 	44.3 	6.7 	0.4 	-0.9 	205.7 	9.9 	-2.8 	-4.6 	-9.9 	169.4 	-0.8 	6.2 	-4.7 	23.0 	-1.1 	-3.7 	33.1 	1.9 	35.7 	
105.0 	53.3 	43.6 	6.7 	0.1 	-0.8 	202.6 	13.7 	-2.4 	-5.2 	-10.0 	175.6 	-0.6 	6.6 	-5.4 	22.9 	-0.9 	-3.9 	33.1 	2.1 	35.5 	
105.8 	49.3 	44.5 	6.7 	-0.5 	-1.0 	198.0 	13.7 	-2.3 	-4.1 	-10.1 	173.9 	-0.3 	6.8 	-5.8 	22.9 	-0.9 	-3.9 	33.1 	2.0 	35.5 	
102.2 	51.7 	43.1 	6.8 	-0.1 	-0.7 	195.5 	18.6 	-2.1 	-4.7 	-10.1 	173.9 	-0.5 	7.2 	-6.6 	23.0 	-0.9 	-3.9 	33.1 	1.9 	35.6 	
104.8 	51.9 	43.0 	6.3 	0.2 	-1.1 	195.8 	15.4 	-2.0 	-4.1 	-9.2 	172.8 	-0.8 	6.3 	-6.8 	22.9 	-1.1 	-4.0 	32.7 	1.9 	35.6 	
103.1 	51.6 	44.0 	6.3 	0.3 	-1.1 	202.3 	14.2 	-2.2 	-4.3 	-9.2 	170.0 	-0.4 	7.6 	-5.4 	22.9 	-1.1 	-3.9 	32.9 	2.1 	35.6 	
105.1 	49.7 	43.9 	6.7 	0.0 	-1.0 	199.8 	12.7 	-2.2 	-4.8 	-8.9 	168.6 	-0.9 	7.3 	-5.6 	22.9 	-1.0 	-3.7 	32.9 	2.2 	35.6 	
103.6 	52.4 	40.5 	6.4 	0.1 	-0.7 	198.4 	13.6 	-2.8 	-4.2 	-9.4 	169.2 	-0.5 	6.6 	-6.2 	22.8 	-1.1 	-3.9 	33.0 	2.1 	35.4 	
106.7 	48.9 	44.2 	6.3 	-0.2 	-0.6 	201.5 	17.0 	-2.5 	-5.0 	-9.0 	166.4 	0.1 	7.0 	-5.9 	22.9 	-0.8 	-3.8 	32.9 	2.0 	35.7 	
102.7 	48.3 	44.3 	6.6 	0.2 	-0.9 	201.8 	19.2 	-2.4 	-4.8 	-10.3 	174.6 	-0.6 	6.7 	-7.1 	22.9 	-0.9 	-3.7 	33.1 	2.2 	35.5 	
105.3 	51.9 	46.2 	6.3 	0.2 	-0.5 	205.5 	13.5 	-2.8 	-4.7 	-9.8 	176.8 	-0.3 	7.2 	-5.0 	23.0 	-1.0 	-3.6 	32.8 	2.1 	35.7 	
103.6 	51.9 	44.3 	6.3 	-0.0 	-0.6 	191.6 	14.6 	-2.8 	-4.0 	-9.7 	171.5 	-0.7 	6.5 	-6.6 	22.8 	-1.1 	-3.8 	32.9 	2.1 	35.6 	
103.7 	50.3 	42.0 	6.7 	0.2 	-1.1 	201.3 	16.0 	-1.9 	-4.9 	-9.5 	173.3 	-0.5 	6.2 	-5.2 	23.0 	-1.0 	-3.8 	32.9 	2.0 	35.5 	
104.6 	51.4 	43.6 	6.6 	0.1 	-0.4 	196.5 	19.5 	-2.7 	-4.8 	-9.7 	176.4 	-0.7 	6.5 	-5.2 	22.8 	-0.8 	-3.9 	33.0 	1.9 	35.8 	
103.5 	52.6 	42.6 	6.3 	-0.4 	-0.9 	198.1 	16.8 	-2.5 	-3.4 	-10.0 	171.3 	-0.5 	7.3 	-4.9 	22.8 	-1.0 	-3.8 	33.1 	1.9 	35.7 	
103.4 	52.5 	45.8 	6.8 	0.4 	-1.0 	200.7 	14.7 	-2.6 	-3.9 	-9.4 	174.3 	-0.5 	6.9 	-5.6 	22.9 	-1.0 	-4.1 	33.0 	2.2 	35.7 	
103.6 	54.2 	43.6 	6.3 	0.0 	-0.3 	202.7 	13.1 	-2.0 	-3.7 	-9.6 	173.3 	-0.5 	5.6 	-5.6 	22.9 	-1.0 	-3.8 	32.9 	2.2 	35.5 	
104.8 	49.7 	45.4 	6.5 	0.6 	-0.6 	205.5 	19.7 	-2.4 	-4.3 	-9.9 	172.3 	-0.6 	5.8 	-5.5 	22.9 	-0.9 	-3.8 	33.0 	2.1 	35.7 	
104.9 	53.1 	42.7 	6.4 	0.4 	-1.3 	209.2 	16.9 	-2.1 	-4.6 	-10.2 	166.9 	-0.5 	7.7 	-6.1 	22.9 	-0.9 	-4.0 	33.0 	1.8 	35.8 	
104.0 	51.8 	43.8 	6.0 	0.2 	-1.1 	201.6 	14.4 	-2.5 	-4.7 	-9.8 	172.8 	-0.3 	6.4 	-6.3 	22.9 	-1.0 	-3.8 	33.1 	2.4 	35.5 	
103.7 	52.9 	44.1 	6.6 	0.0 	-1.0 	201.9 	7.9 	-2.6 	-3.0 	-9.7 	175.6 	-0.5 	6.7 	-6.2 	22.9 	-1.0 	-3.8 	32.9 	2.3 	35.5 	
103.4 	51.3 	43.1 	6.6 	-0.0 	-0.9 	201.5 	16.2 	-2.6 	-4.7 	-10.0 	174.9 	-0.4 	8.3 	-5.4 	22.9 	-1.0 	-3.7 	32.8 	2.0 	35.5 	
104.3 	54.2 	44.4 	6.6 	-0.2 	-1.1 	196.3 	15.5 	-1.9 	-4.7 	-9.4 	177.0 	-0.5 	7.1 	-6.1 	22.9 	-0.9 	-3.7 	33.2 	2.1 	35.4 	
104.2 	53.6 	42.7 	6.8 	0.3 	-0.8 	200.9 	9.3 	-2.4 	-4.1 	-9.1 	170.4 	-0.3 	6.1 	-5.4 	22.9 	-0.8 	-3.8 	33.2 	2.1 	35.6 	
106.4 	52.9 	44.6 	6.6 	0.3 	-0.9 	199.8 	14.8 	-2.8 	-5.5 	-10.1 	169.4 	-0.5 	6.0 	-5.6 	22.9 	-1.0 	-4.0 	33.3 	1.9 	35.6 	
104.3 	53.0 	42.3 	6.7 	0.1 	-1.1 	199.9 	14.8 	-2.6 	-4.3 	-9.6 	170.6 	-0.5 	6.4 	-6.1 	22.8 	-0.9 	-3.6 	33.1 	2.1 	35.6 	
105.6 	51.6 	44.4 	6.8 	-0.0 	-0.9 	199.1 	14.4 	-3.0 	-3.8 	-10.4 	172.8 	-0.4 	7.6 	-6.1 	22.9 	-1.2 	-3.7 	33.0 	2.3 	35.6 	
104.3 	53.5 	43.9 	6.1 	0.4 	-0.5 	202.4 	12.7 	-2.2 	-5.1 	-10.0 	177.5 	-1.0 	7.0 	-5.7 	22.9 	-0.9 	-3.8 	32.9 	2.3 	35.4 	
102.7 	51.1 	45.0 	6.6 	0.0 	-0.2 	204.5 	15.5 	-2.5 	-5.1 	-10.2 	174.1 	0.1 	6.4 	-6.0 	22.9 	-0.8 	-3.9 	33.0 	2.0 	35.6 	
105.3 	53.5 	44.6 	6.6 	0.3 	-0.7 	206.8 	13.3 	-2.9 	-4.9 	-8.9 	174.9 	-0.1 	7.5 	-5.8 	22.9 	-1.0 	-3.9 	32.9 	2.1 	35.6 	
103.6 	49.9 	44.8 	6.3 	-0.2 	-1.2 	202.5 	16.1 	-2.0 	-4.7 	-10.3 	174.0 	-0.1 	6.6 	-5.3 	23.0 	-1.0 	-3.9 	33.0 	2.0 	35.7 	
104.4 	51.2 	43.4 	6.5 	0.2 	-1.5 	207.2 	13.3 	-2.4 	-5.1 	-9.1 	171.5 	0.1 	6.4 	-5.8 	22.9 	-1.0 	-3.8 	33.0 	2.1 	35.8 	
103.5 	51.1 	44.6 	6.7 	-0.4 	-0.9 	197.6 	15.4 	-1.9 	-5.5 	-9.6 	173.0 	-0.4 	5.7 	-4.4 	22.9 	-1.0 	-3.8 	33.4 	2.6 	35.5 	
104.1 	50.8 	43.5 	6.5 	0.1 	-1.1 	202.8 	13.1 	-2.1 	-5.0 	-10.2 	172.7 	-0.3 	6.8 	-4.9 	23.0 	-1.1 	-3.9 	33.1 	2.2 	35.6 	
102.9 	51.9 	43.1 	6.6 	-0.1 	-1.0 	204.4 	16.0 	-2.3 	-4.3 	-8.5 	170.5 	-0.3 	7.5 	-5.7 	23.0 	-1.2 	-3.6 	33.0 	2.0 	35.6 	
104.4 	49.8 	43.5 	6.9 	0.4 	-0.7 	202.4 	15.3 	-2.5 	-6.2 	-10.1 	170.7 	-0.4 	6.4 	-5.5 	22.8 	-1.0 	-3.8 	33.0 	2.0 	35.8 	
103.7 	51.4 	41.9 	6.5 	0.0 	-1.3 	201.7 	18.9 	-2.2 	-4.2 	-9.4 	173.3 	-0.4 	6.4 	-4.8 	22.8 	-0.9 	-3.8 	33.4 	2.1 	35.7 	
105.6 	52.7 	44.5 	7.2 	-0.3 	-0.8 	197.3 	18.4 	-2.1 	-4.6 	-10.1 	177.5 	-0.2 	6.9 	-5.4 	22.9 	-1.0 	-3.7 	33.2 	2.0 	35.4 	
105.6 	49.6 	44.4 	6.6 	0.3 	-0.8 	199.2 	15.7 	-2.7 	-5.8 	-10.9 	177.9 	-0.4 	7.1 	-5.3 	22.9 	-1.1 	-3.8 	33.0 	2.0 	35.4 	
102.9 	52.4 	42.8 	6.3 	-0.1 	-0.8 	194.4 	15.8 	-2.1 	-3.6 	-10.1 	169.4 	0.0 	6.7 	-6.0 	22.9 	-1.0 	-3.8 	33.0 	2.4 	35.4 	
104.3 	50.5 	42.9 	6.2 	0.6 	-0.9 	203.7 	13.9 	-2.2 	-4.0 	-9.0 	171.1 	0.2 	6.6 	-5.9 	22.9 	-1.2 	-4.0 	33.1 	2.1 	35.4 	
104.9 	52.7 	44.6 	6.3 	-0.1 	-1.0 	202.2 	13.1 	-2.7 	-4.5 	-9.5 	169.1 	-0.2 	6.9 	-5.1 	22.9 	-0.9 	-3.7 	33.0 	2.0 	35.7 	
103.7 	52.1 	42.2 	6.5 	0.2 	-1.1 	200.4 	18.0 	-2.2 	-4.4 	-10.1 	176.6 	-0.2 	6.7 	-5.5 	22.9 	-1.1 	-3.7 	32.9 	2.0 	35.4 	
105.0 	53.4 	43.0 	6.4 	-0.3 	-0.5 	200.2 	16.9 	-2.2 	-4.3 	-10.4 	170.6 	-0.3 	6.6 	-5.9 	23.0 	-1.0 	-3.8 	33.1 	2.1 	35.8 	
104.4 	52.3 	42.0 	6.6 	-0.4 	-0.8 	197.6 	16.0 	-3.0 	-5.6 	-10.5 	171.5 	-0.8 	6.5 	-6.4 	22.8 	-1.0 	-3.7 	33.0 	2.2 	35.7 	
106.6 	54.3 	45.3 	6.2 	0.3 	-1.1 	202.9 	18.0 	-2.3 	-4.9 	-10.4 	174.0 	-0.4 	7.5 	-6.0 	22.9 	-0.9 	-3.6 	33.0 	2.0 	35.5 	
104.8 	51.7 	44.9 	6.8 	0.0 	-0.8 	199.4 	11.4 	-2.0 	-5.3 	-10.0 	174.4 	-0.0 	6.9 	-6.1 	22.9 	-0.9 	-3.9 	33.1 	2.3 	35.4 	
104.2 	51.9 	46.5 	6.1 	0.3 	-1.0 	203.8 	14.1 	-3.0 	-4.1 	-9.6 	171.7 	-0.2 	6.8 	-6.0 	22.8 	-1.0 	-3.7 	32.9 	2.1 	35.6 	
104.8 	50.2 	44.5 	6.6 	-0.0 	-1.0 	198.6 	8.2 	-2.4 	-4.2 	-10.4 	174.1 	-0.2 	7.1 	-5.2 	23.0 	-1.1 	-3.8 	33.1 	1.9 	35.4 	
105.1 	50.5 	42.8 	6.1 	0.3 	-0.9 	207.3 	15.8 	-3.1 	-5.3 	-9.1 	168.0 	0.1 	6.7 	-5.4 	22.9 	-1.0 	-3.9 	32.9 	2.0 	35.5 	
104.1 	50.6 	44.0 	6.4 	-0.0 	-1.3 	195.8 	16.3 	-2.2 	-4.8 	-9.9 	171.5 	-0.3 	7.1 	-5.9 	22.9 	-1.1 	-3.6 	32.9 	2.3 	35.7 	
102.9 	51.6 	43.8 	6.1 	-0.1 	-0.8 	204.8 	10.3 	-2.6 	-4.7 	-10.6 	176.3 	-0.3 	7.4 	-6.0 	22.9 	-1.0 	-4.0 	32.8 	1.8 	35.5 	
104.8 	50.4 	43.8 	6.7 	0.9 	-0.7 	200.4 	14.5 	-2.0 	-5.2 	-10.7 	173.0 	-0.1 	7.1 	-5.5 	22.9 	-1.0 	-3.9 	32.7 	2.1 	35.7 	
102.8 	51.2 	42.2 	6.8 	-0.5 	-0.8 	198.8 	14.1 	-1.9 	-4.6 	-9.2 	170.5 	-0.6 	7.0 	-5.5 	22.9 	-0.9 	-3.8 	33.1 	2.0 	35.6 	
105.4 	52.7 	43.7 	6.3 	0.3 	-0.4 	200.6 	15.9 	-2.5 	-4.8 	-9.1 	170.6 	-0.2 	7.3 	-6.2 	22.9 	-1.0 	-3.9 	32.9 	2.1 	35.6 	
106.1 	51.2 	45.3 	6.6 	0.3 	-0.8 	202.6 	16.8 	-2.6 	-5.2 	-10.6 	170.1 	-0.2 	6.3 	-6.6 	22.8 	-0.9 	-3.8 	33.0 	2.1 	35.7 	
103.7 	49.8 	43.9 	6.6 	0.5 	-0.7 	198.5 	16.0 	-2.4 	-4.4 	-10.7 	172.8 	-0.2 	6.5 	-5.2 	22.9 	-1.1 	-3.8 	33.0 	2.2 	35.5 	
105.8 	52.6 	45.4 	6.6 	-0.1 	-0.8 	200.2 	16.0 	-2.5 	-4.9 	-10.0 	175.1 	-0.3 	6.6 	-5.1 	23.0 	-1.1 	-3.8 	33.0 	2.4 	35.6 	
104.1 	50.4 	45.5 	6.7 	-0.1 	-1.1 	206.5 	15.4 	-2.2 	-6.8 	-10.1 	171.2 	-0.5 	6.8 	-5.8 	22.9 	-0.9 	-3.8 	33.0 	2.0 	35.5 	
106.5 	49.3 	43.7 	6.2 	-0.1 	-0.6 	203.4 	14.8 	-1.7 	-3.8 	-9.8 	171.9 	-0.6 	6.1 	-5.0 	22.8 	-0.9 	-4.0 	32.7 	2.0 	35.8 	
104.4 	51.3 	45.2 	7.0 	0.2 	-0.9 	202.8 	17.7 	-2.5 	-5.1 	-9.7 	172.6 	-0.3 	7.2 	-6.0 	23.0 	-0.9 	-3.8 	33.1 	2.2 	35.5 	
104.4 	49.7 	43.0 	6.3 	-0.1 	-0.4 	203.3 	12.8 	-2.7 	-4.7 	-9.2 	169.5 	-0.1 	7.3 	-6.1 	22.9 	-0.9 	-3.8 	32.9 	1.9 	35.6 	
104.8 	51.7 	43.7 	6.7 	-0.3 	-0.5 	199.4 	17.1 	-2.6 	-4.8 	-8.4 	173.7 	-0.3 	7.1 	-6.4 	22.8 	-1.1 	-3.9 	33.1 	2.2 	35.7 	
103.9 	53.9 	44.8 	6.6 	-0.2 	-0.6 	202.6 	15.4 	-1.7 	-4.9 	-10.0 	170.7 	-0.4 	7.8 	-5.1 	22.9 	-1.1 	-4.0 	33.0 	2.0 	35.5 	
105.6 	50.4 	43.0 	6.4 	0.2 	-1.1 	199.5 	13.4 	-2.0 	-6.3 	-9.4 	169.6 	-0.5 	5.8 	-5.7 	23.0 	-1.2 	-3.9 	32.9 	2.0 	35.6 	
104.1 	52.7 	45.3 	6.5 	0.3 	-1.0 	197.8 	11.4 	-1.8 	-4.7 	-10.2 	166.9 	-0.3 	7.4 	-5.6 	22.9 	-1.2 	-3.8 	33.0 	1.8 	35.6 	
104.2 	51.2 	43.1 	6.8 	-0.2 	-0.6 	205.8 	12.9 	-2.3 	-4.9 	-9.1 	176.5 	-0.3 	6.7 	-4.9 	22.8 	-0.8 	-3.9 	32.9 	2.0 	35.6 	
105.0 	51.7 	45.3 	6.7 	-0.3 	-0.8 	202.7 	12.0 	-2.0 	-4.5 	-9.7 	175.4 	-0.1 	6.5 	-5.5 	22.9 	-1.1 	-3.7 	32.9 	2.0 	35.6 	
105.4 	51.1 	44.0 	6.4 	-0.1 	-1.1 	200.3 	14.9 	-1.8 	-4.0 	-9.7 	175.6 	-0.6 	6.2 	-6.2 	22.9 	-1.2 	-3.7 	32.8 	2.0 	35.7 	
103.5 	50.3 	42.7 	6.3 	0.0 	-0.6 	201.8 	17.8 	-2.3 	-4.1 	-10.2 	174.9 	-0.6 	7.4 	-5.6 	22.9 	-1.0 	-3.6 	32.8 	1.9 	35.6 	
103.9 	52.2 	45.1 	6.4 	0.2 	-1.1 	203.6 	14.2 	-2.6 	-5.2 	-9.9 	170.4 	-0.1 	8.1 	-5.7 	22.9 	-1.0 	-3.9 	32.9 	2.1 	35.6 	
104.3 	56.0 	43.3 	6.8 	0.4 	-0.9 	208.3 	12.9 	-2.3 	-4.2 	-9.3 	173.3 	-0.4 	8.0 	-5.7 	22.9 	-1.0 	-3.7 	33.1 	2.4 	35.7 	
104.5 	52.2 	44.4 	6.6 	-0.2 	-0.9 	196.5 	14.3 	-2.5 	-4.8 	-9.8 	176.4 	-0.1 	6.8 	-5.1 	22.8 	-0.9 	-3.8 	32.8 	2.3 	35.8 	
104.4 	49.6 	44.6 	6.4 	0.1 	-1.2 	192.2 	17.9 	-2.4 	-4.1 	-10.4 	173.1 	-0.3 	7.0 	-6.1 	22.9 	-1.1 	-3.9 	33.2 	2.4 	35.5 	
103.6 	52.3 	44.5 	6.5 	0.2 	-0.4 	198.6 	15.9 	-2.5 	-4.0 	-9.4 	177.4 	-0.4 	5.9 	-6.8 	22.9 	-0.9 	-3.9 	33.0 	2.3 	35.8 	
104.9 	50.1 	43.2 	6.7 	-0.0 	-0.8 	199.3 	13.4 	-2.1 	-5.4 	-10.1 	169.1 	-0.4 	6.7 	-6.5 	22.9 	-0.8 	-4.0 	33.0 	2.1 	35.6 	
103.0 	51.4 	43.9 	6.5 	0.2 	-0.7 	203.3 	14.7 	-2.2 	-5.8 	-9.6 	174.1 	-0.4 	6.7 	-6.2 	22.9 	-0.9 	-3.7 	32.8 	2.0 	35.6 	
104.1 	50.3 	44.7 	6.4 	0.1 	-0.5 	200.2 	15.5 	-2.7 	-4.4 	-9.3 	174.8 	-0.7 	6.6 	-5.8 	23.0 	-1.0 	-3.9 	33.1 	2.4 	35.5 	
105.5 	47.6 	42.7 	6.0 	-0.2 	-0.7 	205.4 	14.2 	-2.4 	-4.7 	-10.2 	173.5 	-0.8 	6.4 	-5.7 	22.9 	-0.9 	-3.8 	33.0 	2.1 	35.6 	
106.2 	54.2 	43.6 	6.4 	-0.1 	-1.2 	202.2 	12.5 	-2.7 	-4.9 	-10.2 	173.8 	-0.7 	6.4 	-5.9 	22.9 	-1.0 	-4.0 	33.0 	1.9 	35.5 	
104.3 	51.4 	43.1 	6.2 	0.3 	-0.6 	200.0 	12.8 	-2.2 	-5.4 	-10.2 	169.0 	-0.8 	7.6 	-5.2 	22.9 	-0.9 	-4.0 	33.2 	2.2 	35.5 	
103.8 	49.6 	42.0 	6.8 	0.2 	-1.2 	207.3 	15.1 	-1.1 	-5.2 	-9.6 	171.4 	0.0 	6.6 	-5.6 	22.9 	-1.0 	-3.8 	33.0 	2.2 	35.7 	
102.9 	50.7 	44.6 	6.4 	0.5 	-0.7 	204.0 	15.9 	-1.8 	-4.7 	-9.4 	169.2 	-0.4 	6.6 	-6.4 	22.8 	-0.9 	-3.8 	32.8 	2.0 	35.5 	
103.7 	50.5 	44.4 	6.8 	-0.1 	-0.8 	203.1 	11.1 	-2.5 	-3.7 	-10.5 	168.9 	-0.5 	6.6 	-6.1 	22.9 	-1.0 	-3.8 	33.2 	1.9 	35.8 	
103.6 	49.9 	42.6 	6.6 	0.1 	-0.9 	204.1 	14.9 	-2.3 	-4.4 	-9.4 	169.0 	-0.2 	6.3 	-6.0 	22.8 	-1.0 	-3.7 	33.0 	2.2 	35.7 	
105.5 	49.0 	44.7 	6.4 	0.3 	-1.0 	201.7 	15.4 	-2.1 	-4.1 	-9.8 	173.1 	-0.3 	7.0 	-5.6 	22.9 	-0.9 	-3.9 	33.0 	2.0 	35.6 	
103.2 	49.2 	44.7 	6.2 	0.1 	-0.8 	202.3 	13.3 	-1.7 	-5.6 	-9.7 	174.1 	-0.4 	7.2 	-5.3 	22.8 	-1.0 	-3.7 	33.0 	2.2 	35.6 	
103.8 	52.6 	43.1 	6.5 	0.3 	-0.6 	203.8 	16.2 	-2.9 	-5.9 	-11.1 	172.4 	0.1 	6.9 	-6.4 	22.9 	-1.0 	-3.6 	33.0 	2.3 	35.8 	
103.1 	52.3 	44.6 	6.7 	0.5 	-1.1 	205.5 	16.7 	-2.7 	-4.8 	-10.2 	173.5 	-0.4 	7.1 	-5.9 	22.8 	-1.0 	-3.8 	32.9 	2.3 	35.6 	
104.8 	50.3 	43.4 	6.4 	-0.1 	-0.7 	198.6 	17.2 	-3.0 	-4.3 	-9.0 	174.8 	-0.6 	6.9 	-6.0 	22.9 	-0.9 	-3.9 	33.1 	1.9 	35.6 	
103.4 	51.6 	42.3 	6.6 	0.2 	-0.9 	198.6 	15.0 	-2.2 	-4.5 	-10.5 	174.6 	-0.5 	6.3 	-6.3 	22.9 	-1.0 	-3.8 	32.7 	2.1 	35.6 	
103.9 	53.6 	43.9 	6.2 	0.3 	-0.9 	202.7 	13.8 	-2.6 	-5.5 	-9.5 	173.6 	-0.0 	6.5 	-5.4 	23.0 	-1.0 	-3.8 	32.9 	2.2 	35.6 	
