C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
109.0 	53.1 	42.9 	7.2 	0.7 	-7.8 	186.9 	23.3 	-3.1 	0.8 	-5.5 	164.9 	0.4 	2.6 	0.2 	22.2 	0.2 	1.4 	33.2 	2.7 	36.9 	
109.8 	53.2 	42.7 	7.7 	1.0 	-7.8 	185.5 	22.1 	-3.0 	0.6 	-5.7 	164.1 	0.3 	2.3 	0.8 	22.2 	0.1 	1.4 	33.1 	2.9 	36.7 	
108.1 	53.5 	40.9 	7.5 	1.4 	-7.5 	185.6 	22.4 	-2.9 	0.2 	-5.6 	164.2 	0.1 	2.5 	0.7 	22.2 	0.2 	1.3 	33.1 	2.9 	36.9 	
109.8 	53.5 	43.5 	7.5 	1.0 	-7.4 	185.2 	23.0 	-3.0 	0.9 	-6.9 	164.3 	0.3 	2.7 	0.6 	22.2 	0.2 	1.4 	33.1 	2.8 	36.7 	
110.4 	52.8 	41.3 	7.7 	1.3 	-7.7 	184.7 	21.1 	-3.2 	0.9 	-6.0 	164.0 	0.3 	2.4 	0.8 	22.2 	0.2 	1.4 	33.1 	2.9 	36.8 	
108.4 	52.8 	41.0 	7.8 	1.3 	-7.6 	184.1 	23.3 	-2.9 	0.2 	-7.0 	165.5 	0.0 	2.7 	1.0 	22.2 	0.2 	1.4 	33.1 	2.7 	36.7 	
109.5 	53.2 	42.5 	7.4 	1.0 	-8.0 	186.1 	21.3 	-2.4 	1.1 	-7.4 	165.1 	0.0 	2.3 	0.9 	22.2 	0.2 	1.4 	33.1 	3.0 	36.7 	
109.3 	53.2 	41.5 	7.7 	1.3 	-7.7 	186.8 	21.8 	-3.1 	-0.5 	-7.2 	163.9 	0.2 	2.7 	0.0 	22.2 	0.2 	1.4 	33.0 	2.7 	36.8 	
107.9 	53.4 	42.8 	7.8 	1.0 	-7.7 	185.2 	20.7 	-3.0 	0.9 	-6.8 	163.1 	0.5 	2.5 	1.1 	22.2 	0.2 	1.4 	33.3 	2.8 	36.9 	
108.4 	53.6 	42.8 	7.8 	1.3 	-7.8 	185.4 	20.3 	-2.7 	0.3 	-7.6 	163.1 	0.3 	1.9 	0.4 	22.2 	0.3 	1.4 	33.2 	2.9 	36.7 	
108.3 	53.3 	44.2 	7.6 	1.3 	-7.4 	186.1 	22.1 	-3.2 	1.0 	-6.6 	163.6 	0.5 	2.5 	0.7 	22.2 	0.2 	1.4 	33.1 	2.8 	36.7 	
109.6 	52.6 	41.1 	7.6 	1.1 	-7.5 	185.0 	21.6 	-2.7 	0.9 	-7.0 	166.2 	0.2 	3.0 	0.6 	22.3 	0.2 	1.4 	32.9 	2.6 	36.9 	
110.4 	54.3 	44.5 	7.5 	1.3 	-7.7 	187.1 	20.7 	-3.2 	0.1 	-6.7 	161.3 	0.4 	2.1 	0.5 	22.1 	0.2 	1.4 	33.1 	3.1 	36.8 	
109.0 	53.4 	40.8 	7.4 	1.5 	-7.6 	186.6 	21.9 	-2.6 	0.1 	-6.0 	164.2 	0.5 	3.0 	1.3 	22.2 	0.2 	1.4 	33.1 	2.9 	37.1 	
108.8 	52.8 	41.6 	7.8 	1.3 	-7.7 	184.0 	21.8 	-3.0 	0.6 	-7.2 	165.1 	0.3 	2.7 	0.5 	22.1 	0.3 	1.4 	33.2 	2.8 	36.8 	
107.9 	52.6 	41.9 	7.5 	1.5 	-7.6 	186.6 	21.9 	-3.2 	0.6 	-7.2 	163.5 	-0.2 	2.6 	1.1 	22.2 	0.2 	1.4 	33.4 	2.8 	36.8 	
109.8 	52.7 	42.5 	7.5 	1.0 	-7.7 	186.2 	20.9 	-2.7 	1.1 	-6.1 	164.3 	0.1 	2.3 	0.1 	22.2 	0.2 	1.4 	33.1 	2.8 	36.7 	
109.5 	53.7 	42.2 	7.6 	1.1 	-7.5 	186.9 	21.2 	-3.0 	-0.0 	-6.9 	164.8 	0.7 	2.7 	0.7 	22.2 	0.2 	1.4 	33.0 	2.8 	36.9 	
108.5 	52.8 	43.8 	7.6 	1.0 	-7.6 	183.7 	23.2 	-3.3 	0.9 	-6.5 	163.4 	0.1 	2.5 	1.2 	22.2 	0.3 	1.4 	33.1 	2.8 	36.5 	
108.6 	53.0 	42.0 	7.5 	1.0 	-7.6 	185.3 	22.7 	-2.7 	0.8 	-7.2 	164.6 	0.1 	2.9 	0.4 	22.3 	0.1 	1.4 	33.1 	2.8 	36.8 	
108.0 	52.5 	41.8 	7.6 	1.1 	-8.0 	185.4 	21.4 	-2.8 	0.8 	-6.9 	165.0 	0.0 	2.6 	0.1 	22.2 	0.2 	1.4 	33.2 	2.8 	36.9 	
110.3 	53.6 	41.7 	7.7 	1.5 	-8.1 	184.8 	20.9 	-2.7 	0.3 	-7.2 	163.4 	0.5 	2.8 	0.9 	22.2 	0.2 	1.4 	33.1 	2.9 	36.8 	
109.9 	53.0 	42.6 	7.4 	1.5 	-8.0 	187.5 	22.6 	-3.3 	0.9 	-6.0 	163.1 	-0.1 	2.2 	0.6 	22.2 	0.2 	1.5 	33.2 	2.8 	36.8 	
108.7 	53.5 	41.5 	7.7 	0.8 	-7.8 	185.0 	21.4 	-2.9 	0.8 	-6.6 	165.4 	0.2 	2.2 	0.8 	22.2 	0.3 	1.4 	33.0 	2.8 	37.0 	
109.8 	53.0 	43.3 	7.6 	1.3 	-7.6 	186.7 	22.8 	-2.9 	0.3 	-7.6 	164.9 	0.4 	2.9 	1.0 	22.2 	0.2 	1.4 	33.0 	2.8 	37.0 	
109.6 	53.2 	41.1 	7.6 	1.2 	-7.6 	185.1 	21.2 	-2.9 	0.7 	-6.4 	163.5 	0.3 	2.1 	0.5 	22.2 	0.2 	1.3 	33.4 	2.8 	36.6 	
109.7 	53.2 	41.8 	7.5 	1.2 	-7.5 	186.0 	22.7 	-3.2 	1.5 	-7.3 	164.1 	-0.3 	2.2 	1.1 	22.2 	0.2 	1.4 	33.2 	2.7 	36.7 	
109.4 	53.4 	41.8 	7.3 	1.1 	-7.3 	186.0 	20.3 	-2.8 	0.5 	-6.8 	162.9 	0.2 	2.2 	0.7 	22.2 	0.2 	1.3 	33.1 	2.8 	36.9 	
110.1 	54.1 	40.8 	7.7 	1.2 	-7.9 	187.9 	23.1 	-3.2 	0.6 	-6.5 	163.9 	0.3 	2.2 	0.2 	22.2 	0.2 	1.4 	33.1 	2.8 	37.0 	
108.4 	53.7 	39.5 	7.4 	1.3 	-8.0 	187.1 	20.7 	-2.9 	0.8 	-6.6 	162.7 	0.5 	2.9 	0.9 	22.3 	0.3 	1.4 	33.0 	3.0 	36.8 	
109.5 	54.1 	42.8 	7.8 	1.0 	-8.2 	185.1 	21.1 	-3.0 	1.3 	-6.9 	165.3 	0.3 	3.3 	0.3 	22.3 	0.3 	1.4 	33.0 	2.7 	36.9 	
108.8 	53.1 	42.3 	7.6 	1.0 	-7.9 	184.1 	22.6 	-3.0 	0.2 	-6.6 	163.9 	-0.2 	3.5 	1.0 	22.2 	0.3 	1.5 	33.1 	3.0 	36.8 	
107.3 	54.0 	42.4 	7.8 	1.6 	-7.5 	186.7 	21.1 	-3.0 	0.6 	-6.5 	164.9 	0.3 	2.8 	1.3 	22.3 	0.1 	1.4 	33.0 	2.8 	36.9 	
109.5 	52.1 	41.2 	7.4 	0.9 	-7.4 	185.9 	19.6 	-3.0 	0.8 	-6.8 	162.8 	0.5 	2.8 	1.0 	22.2 	0.2 	1.4 	33.1 	2.7 	37.1 	
109.1 	53.6 	42.3 	7.8 	1.1 	-7.4 	184.6 	23.7 	-3.3 	0.2 	-7.0 	164.1 	-0.4 	1.9 	0.6 	22.3 	0.1 	1.3 	33.3 	2.8 	37.0 	
109.7 	53.3 	42.0 	7.4 	1.1 	-8.0 	186.1 	21.2 	-3.0 	0.3 	-5.6 	165.1 	-0.2 	1.8 	1.2 	22.2 	0.2 	1.4 	33.1 	2.8 	36.8 	
108.7 	53.5 	40.9 	7.7 	1.8 	-7.9 	185.4 	20.2 	-3.0 	0.5 	-7.8 	163.4 	0.5 	2.2 	0.5 	22.1 	0.2 	1.4 	33.1 	2.8 	36.7 	
108.9 	51.9 	42.4 	7.7 	1.3 	-8.3 	186.1 	20.6 	-2.5 	0.2 	-6.4 	163.8 	0.1 	2.8 	0.5 	22.1 	0.3 	1.3 	33.2 	2.8 	37.0 	
109.5 	53.4 	42.8 	7.5 	1.3 	-7.3 	184.5 	20.0 	-2.9 	1.2 	-6.4 	163.4 	-0.3 	2.9 	0.5 	22.2 	0.2 	1.4 	33.1 	2.9 	36.8 	
109.9 	54.0 	41.3 	7.8 	0.9 	-8.2 	185.2 	21.6 	-2.8 	0.8 	-6.9 	164.3 	-0.2 	2.2 	1.2 	22.2 	0.3 	1.3 	33.2 	2.9 	36.7 	
108.8 	52.8 	40.4 	7.6 	1.4 	-7.4 	185.7 	21.6 	-2.7 	0.5 	-6.1 	165.1 	0.3 	3.2 	0.8 	22.2 	0.2 	1.3 	33.2 	2.7 	36.6 	
109.3 	53.0 	42.0 	7.6 	1.4 	-8.1 	184.1 	18.1 	-2.5 	0.5 	-6.9 	164.8 	0.3 	3.2 	0.8 	22.2 	0.2 	1.4 	33.0 	2.6 	36.7 	
108.7 	53.6 	42.2 	7.6 	0.8 	-7.4 	187.2 	22.9 	-2.7 	0.3 	-7.3 	164.8 	0.3 	3.0 	1.0 	22.3 	0.2 	1.3 	33.0 	2.8 	36.5 	
109.2 	53.6 	41.4 	7.9 	0.9 	-7.1 	185.2 	23.2 	-3.0 	0.8 	-6.3 	162.7 	0.8 	2.4 	0.6 	22.2 	0.2 	1.4 	33.0 	2.9 	36.7 	
109.2 	52.7 	39.8 	7.5 	1.4 	-7.2 	186.1 	23.1 	-2.6 	0.6 	-6.6 	164.0 	0.1 	2.7 	1.6 	22.3 	0.2 	1.4 	33.2 	2.8 	36.9 	
110.9 	53.9 	42.1 	7.8 	1.3 	-7.9 	185.9 	23.2 	-3.1 	1.4 	-6.3 	164.9 	0.6 	2.5 	0.9 	22.2 	0.2 	1.4 	33.2 	2.8 	36.8 	
109.2 	53.5 	42.3 	7.6 	1.2 	-7.9 	185.5 	21.2 	-2.9 	1.1 	-6.8 	164.1 	0.0 	2.5 	-0.1 	22.2 	0.2 	1.4 	33.1 	2.8 	36.6 	
108.9 	53.0 	42.1 	7.7 	1.2 	-7.0 	184.1 	21.8 	-3.3 	1.1 	-6.5 	165.9 	0.1 	2.4 	0.1 	22.2 	0.2 	1.4 	32.9 	2.8 	36.9 	
109.7 	53.0 	42.4 	7.6 	1.2 	-7.9 	186.6 	23.0 	-3.0 	0.8 	-7.1 	163.7 	0.4 	2.5 	1.0 	22.3 	0.2 	1.4 	33.2 	2.8 	36.8 	
109.0 	53.2 	42.5 	7.8 	1.2 	-7.4 	186.7 	22.9 	-2.9 	1.8 	-6.3 	163.4 	0.3 	2.5 	0.4 	22.2 	0.3 	1.4 	33.0 	2.9 	36.8 	
109.0 	53.6 	41.2 	7.6 	1.3 	-7.6 	187.2 	19.5 	-2.6 	0.5 	-7.6 	166.2 	0.2 	2.7 	0.8 	22.2 	0.2 	1.4 	33.1 	2.7 	36.5 	
108.3 	52.5 	42.0 	7.6 	1.3 	-7.4 	185.6 	24.0 	-2.4 	0.6 	-6.7 	166.0 	0.3 	2.4 	0.6 	22.2 	0.2 	1.4 	33.1 	2.8 	37.0 	
109.4 	53.1 	41.5 	7.5 	0.9 	-7.7 	184.7 	20.9 	-2.9 	0.7 	-7.8 	166.2 	-0.0 	2.9 	0.9 	22.2 	0.2 	1.4 	33.0 	2.7 	36.6 	
108.4 	53.2 	42.3 	7.5 	1.3 	-7.6 	185.5 	20.5 	-2.7 	0.3 	-7.7 	164.0 	0.1 	2.9 	1.0 	22.2 	0.2 	1.4 	33.1 	2.8 	36.7 	
110.1 	53.6 	43.9 	7.6 	1.4 	-8.0 	187.1 	21.2 	-2.8 	-0.2 	-7.5 	164.7 	0.2 	2.2 	1.5 	22.2 	0.1 	1.3 	33.1 	2.7 	36.9 	
108.9 	52.6 	42.6 	7.5 	1.2 	-8.2 	187.0 	22.7 	-3.1 	1.1 	-7.1 	163.7 	0.6 	2.9 	0.2 	22.2 	0.1 	1.4 	33.2 	2.8 	36.5 	
109.0 	53.0 	44.1 	7.5 	1.2 	-7.9 	185.6 	18.8 	-3.2 	0.5 	-7.6 	164.3 	0.0 	2.6 	0.7 	22.2 	0.2 	1.4 	33.2 	2.9 	36.8 	
108.8 	52.9 	41.9 	7.7 	1.4 	-7.6 	184.2 	23.2 	-3.1 	1.3 	-6.8 	163.9 	0.1 	2.6 	0.3 	22.1 	0.2 	1.4 	33.1 	2.8 	37.0 	
108.1 	53.2 	42.2 	7.7 	1.1 	-7.6 	184.9 	22.4 	-3.1 	1.7 	-8.2 	164.0 	-0.2 	1.8 	1.2 	22.2 	0.1 	1.4 	33.1 	2.9 	36.9 	
109.5 	53.3 	42.3 	7.6 	1.4 	-7.5 	185.5 	22.0 	-3.0 	0.4 	-6.4 	163.6 	0.6 	2.7 	0.4 	22.1 	0.2 	1.4 	33.1 	2.8 	36.9 	
107.4 	53.6 	42.7 	7.7 	1.2 	-8.0 	185.0 	21.2 	-3.3 	0.3 	-7.1 	165.6 	0.1 	2.7 	0.6 	22.3 	0.2 	1.4 	33.0 	2.8 	36.7 	
110.7 	52.9 	42.6 	7.6 	1.4 	-8.0 	183.6 	23.7 	-2.8 	0.9 	-7.1 	164.2 	0.5 	1.9 	0.2 	22.2 	0.2 	1.4 	33.1 	2.8 	36.8 	
108.5 	52.3 	41.6 	7.6 	1.4 	-7.8 	184.8 	23.1 	-2.7 	0.8 	-7.2 	164.0 	0.2 	2.3 	0.3 	22.2 	0.2 	1.4 	33.2 	2.7 	36.9 	
110.1 	53.0 	40.6 	7.6 	1.3 	-7.6 	185.3 	22.9 	-2.6 	1.2 	-6.3 	164.1 	0.1 	1.8 	0.5 	22.2 	0.2 	1.4 	33.0 	2.7 	36.8 	
109.4 	53.2 	41.9 	7.7 	1.5 	-7.9 	186.1 	21.2 	-2.4 	0.8 	-6.7 	164.5 	-0.0 	2.2 	0.8 	22.2 	0.2 	1.4 	33.1 	2.7 	36.8 	
111.0 	52.8 	40.5 	7.7 	1.9 	-7.4 	185.3 	21.7 	-2.8 	-0.2 	-6.3 	163.0 	-0.1 	3.2 	0.8 	22.2 	0.2 	1.3 	32.8 	2.9 	36.8 	
108.9 	53.2 	44.9 	7.6 	1.3 	-7.7 	184.7 	21.6 	-3.1 	0.4 	-7.6 	163.2 	0.2 	3.0 	-0.3 	22.3 	0.2 	1.4 	33.0 	2.7 	36.8 	
112.1 	53.1 	42.7 	7.8 	0.9 	-7.8 	186.5 	21.2 	-3.0 	0.6 	-7.6 	163.7 	0.1 	2.7 	-0.3 	22.1 	0.2 	1.4 	33.0 	2.7 	36.9 	
106.7 	54.3 	41.5 	7.5 	1.2 	-7.5 	185.3 	20.7 	-2.5 	1.0 	-6.8 	161.9 	0.3 	2.5 	1.4 	22.2 	0.1 	1.5 	32.9 	2.9 	37.1 	
109.1 	52.3 	41.9 	7.8 	1.1 	-7.9 	184.7 	22.0 	-2.9 	0.4 	-7.4 	163.0 	0.4 	1.9 	0.8 	22.3 	0.2 	1.5 	33.2 	3.0 	36.4 	
111.4 	53.6 	43.3 	7.7 	1.5 	-7.3 	185.6 	23.2 	-3.0 	0.1 	-6.5 	163.2 	0.3 	2.1 	1.1 	22.2 	0.2 	1.4 	33.2 	2.7 	37.0 	
109.7 	52.8 	42.1 	7.4 	1.2 	-8.1 	187.3 	25.0 	-2.7 	0.5 	-5.7 	163.8 	-0.1 	2.4 	0.8 	22.2 	0.2 	1.4 	33.1 	3.0 	36.9 	
108.8 	52.8 	44.1 	7.5 	1.3 	-7.6 	185.9 	22.1 	-2.9 	0.6 	-6.7 	164.1 	0.2 	2.8 	-0.0 	22.2 	0.3 	1.4 	33.1 	2.8 	36.9 	
110.8 	52.5 	43.8 	7.7 	1.6 	-7.6 	185.0 	19.7 	-3.0 	0.5 	-6.9 	164.7 	0.7 	3.2 	0.5 	22.3 	0.1 	1.3 	33.2 	2.8 	36.7 	
109.0 	54.3 	42.5 	7.7 	1.2 	-7.8 	185.3 	20.9 	-3.1 	0.7 	-6.8 	163.7 	-0.0 	2.6 	1.3 	22.2 	0.2 	1.3 	32.9 	3.0 	37.1 	
107.9 	52.8 	44.4 	7.6 	1.4 	-7.6 	186.6 	22.9 	-2.9 	0.9 	-6.3 	163.3 	0.3 	2.1 	0.7 	22.2 	0.3 	1.3 	33.2 	2.7 	36.8 	
108.5 	54.0 	42.5 	7.7 	1.2 	-7.6 	186.9 	22.1 	-2.8 	1.4 	-6.5 	163.5 	0.3 	2.6 	1.1 	22.2 	0.2 	1.3 	32.9 	2.7 	36.7 	
108.8 	52.9 	43.5 	7.4 	1.5 	-7.7 	187.4 	22.4 	-2.8 	0.8 	-7.2 	165.6 	0.3 	2.5 	0.0 	22.2 	0.2 	1.3 	33.2 	2.8 	36.9 	
108.2 	53.4 	42.1 	7.7 	1.5 	-7.8 	182.8 	21.6 	-3.0 	1.2 	-7.2 	163.4 	0.1 	2.5 	1.2 	22.2 	0.3 	1.5 	33.0 	2.8 	36.8 	
109.8 	54.6 	42.9 	7.6 	1.1 	-7.8 	184.6 	22.9 	-2.7 	0.8 	-7.1 	165.4 	-0.2 	2.2 	0.2 	22.3 	0.2 	1.4 	33.0 	2.7 	36.8 	
108.8 	53.2 	41.4 	7.6 	1.0 	-7.9 	184.7 	20.2 	-2.5 	1.1 	-7.2 	164.2 	0.1 	2.9 	0.8 	22.2 	0.2 	1.4 	33.3 	3.1 	36.6 	
108.9 	53.0 	42.5 	7.5 	1.2 	-7.9 	183.7 	23.8 	-3.1 	0.2 	-6.3 	162.9 	-0.1 	3.3 	0.7 	22.2 	0.2 	1.4 	33.2 	2.8 	36.8 	
110.3 	52.8 	44.6 	7.8 	0.9 	-7.2 	186.4 	23.2 	-3.2 	0.6 	-7.1 	165.3 	0.3 	2.4 	1.1 	22.1 	0.1 	1.4 	33.2 	2.7 	37.0 	
109.2 	52.8 	42.6 	7.6 	1.2 	-7.7 	185.7 	24.9 	-3.1 	0.9 	-6.7 	163.8 	0.1 	2.9 	0.4 	22.2 	0.2 	1.3 	33.1 	2.8 	36.8 	
108.3 	53.1 	42.6 	7.7 	1.2 	-7.9 	185.8 	23.0 	-2.9 	0.7 	-7.2 	164.9 	0.6 	2.0 	1.0 	22.2 	0.2 	1.5 	32.9 	2.8 	37.0 	
109.2 	53.8 	42.3 	7.7 	1.0 	-7.4 	187.7 	21.2 	-3.0 	0.8 	-6.5 	165.0 	-0.0 	2.9 	0.3 	22.2 	0.2 	1.4 	33.1 	2.8 	36.6 	
110.2 	53.1 	42.5 	7.6 	0.9 	-7.4 	185.7 	19.6 	-2.8 	0.6 	-5.8 	163.9 	-0.1 	2.6 	0.5 	22.2 	0.2 	1.3 	33.1 	2.7 	36.4 	
110.1 	53.6 	41.3 	7.6 	1.5 	-7.4 	185.5 	19.7 	-2.7 	0.8 	-6.3 	164.0 	0.3 	2.7 	0.7 	22.2 	0.2 	1.4 	33.0 	2.8 	36.8 	
110.4 	52.4 	42.5 	7.9 	1.5 	-8.0 	183.8 	19.0 	-3.4 	0.6 	-6.7 	165.1 	-0.1 	2.7 	0.3 	22.3 	0.2 	1.4 	33.1 	2.9 	36.9 	
108.9 	53.8 	42.9 	7.9 	1.0 	-7.5 	186.7 	23.5 	-2.9 	0.5 	-7.6 	164.2 	0.5 	2.8 	1.2 	22.2 	0.2 	1.3 	33.2 	2.9 	36.8 	
110.7 	53.5 	42.0 	7.4 	1.1 	-7.6 	185.3 	23.5 	-3.3 	0.4 	-6.5 	163.5 	0.3 	2.2 	1.0 	22.1 	0.2 	1.5 	33.1 	2.8 	36.7 	
110.3 	51.7 	43.4 	7.7 	1.2 	-7.8 	186.6 	20.3 	-3.1 	0.8 	-7.1 	162.2 	0.0 	1.7 	0.7 	22.1 	0.3 	1.4 	33.2 	2.8 	36.6 	
110.0 	53.9 	41.6 	7.7 	1.3 	-7.6 	185.1 	21.6 	-3.5 	0.7 	-7.3 	163.7 	-0.3 	2.7 	0.7 	22.1 	0.2 	1.4 	32.9 	3.1 	36.7 	
109.4 	53.4 	41.7 	7.9 	1.4 	-7.8 	188.6 	20.8 	-2.8 	1.4 	-7.8 	165.1 	-0.2 	2.7 	0.8 	22.3 	0.2 	1.3 	33.0 	2.8 	36.6 	
107.7 	53.6 	40.8 	7.6 	1.2 	-7.7 	186.4 	19.5 	-3.0 	0.5 	-6.2 	165.3 	0.6 	2.4 	0.7 	22.2 	0.2 	1.4 	33.1 	2.8 	36.7 	
110.4 	52.7 	41.9 	7.4 	1.3 	-7.5 	185.2 	22.1 	-2.4 	0.2 	-6.8 	163.7 	0.2 	2.4 	0.2 	22.3 	0.1 	1.4 	33.0 	2.8 	37.1 	
108.8 	53.0 	40.6 	7.7 	1.4 	-7.3 	183.7 	22.0 	-2.7 	1.0 	-6.6 	165.1 	0.5 	3.1 	1.3 	22.2 	0.3 	1.4 	33.2 	3.0 	36.7 	
109.5 	53.4 	40.8 	7.5 	1.0 	-7.6 	186.7 	18.3 	-3.0 	0.7 	-6.8 	164.4 	0.2 	2.9 	-0.2 	22.3 	0.1 	1.4 	33.0 	2.9 	36.9 	
109.2 	53.6 	41.6 	7.6 	1.3 	-7.7 	186.9 	21.4 	-2.6 	0.9 	-7.3 	163.4 	0.3 	1.9 	0.9 	22.3 	0.3 	1.4 	33.1 	2.8 	36.9 	
110.1 	53.5 	41.5 	7.6 	1.2 	-8.1 	185.8 	23.4 	-3.1 	1.1 	-6.8 	163.0 	-0.2 	2.4 	0.1 	22.2 	0.2 	1.4 	33.0 	2.9 	36.8 	
109.5 	53.2 	41.0 	7.4 	1.2 	-7.7 	186.6 	20.8 	-3.4 	0.6 	-7.0 	163.5 	-0.0 	1.8 	0.5 	22.2 	0.2 	1.4 	33.2 	2.9 	36.9 	
110.3 	52.4 	42.3 	7.8 	1.2 	-8.0 	184.8 	20.4 	-2.7 	1.0 	-6.2 	164.5 	0.1 	2.5 	0.5 	22.2 	0.2 	1.4 	33.0 	2.8 	37.0 	
109.6 	53.2 	42.1 	7.8 	1.3 	-7.8 	186.4 	21.9 	-3.2 	1.1 	-7.9 	165.5 	0.6 	3.1 	0.6 	22.3 	0.2 	1.4 	33.1 	2.8 	36.6 	
109.1 	52.8 	43.7 	7.6 	1.3 	-7.6 	184.7 	22.8 	-3.0 	1.0 	-6.6 	165.4 	0.2 	3.2 	0.4 	22.2 	0.2 	1.5 	33.1 	2.8 	36.9 	
109.1 	53.3 	41.8 	7.8 	1.0 	-8.1 	183.6 	19.2 	-2.8 	0.8 	-6.8 	163.8 	0.5 	2.0 	1.0 	22.1 	0.2 	1.4 	33.2 	2.8 	36.8 	
109.6 	53.7 	43.4 	7.3 	1.4 	-7.4 	185.3 	20.3 	-3.0 	0.8 	-5.9 	163.8 	0.1 	2.6 	0.0 	22.1 	0.3 	1.5 	33.1 	2.7 	36.9 	
108.9 	53.9 	43.4 	7.7 	1.2 	-7.8 	184.8 	22.1 	-2.5 	0.2 	-7.1 	164.3 	0.5 	2.0 	0.7 	22.2 	0.2 	1.4 	33.0 	2.8 	36.8 	
109.3 	53.2 	42.5 	7.8 	0.9 	-7.6 	183.6 	21.4 	-2.7 	0.4 	-6.3 	163.7 	-0.1 	2.3 	0.9 	22.2 	0.2 	1.4 	33.2 	2.8 	36.7 	
110.2 	53.0 	40.5 	7.5 	1.5 	-7.4 	187.3 	23.4 	-2.8 	0.4 	-6.8 	163.6 	-0.1 	2.2 	0.1 	22.2 	0.3 	1.5 	33.0 	2.7 	36.7 	
110.3 	53.3 	44.7 	7.8 	1.0 	-7.7 	185.6 	21.3 	-2.8 	1.9 	-6.8 	163.5 	0.6 	2.6 	0.6 	22.1 	0.1 	1.4 	33.0 	2.7 	36.6 	
108.6 	53.5 	40.7 	7.7 	1.2 	-7.8 	185.4 	23.7 	-3.0 	0.6 	-7.6 	165.5 	0.1 	2.3 	1.1 	22.2 	0.2 	1.4 	33.1 	2.7 	36.8 	
