C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
87.9 	43.7 	36.1 	6.1 	-0.4 	-0.8 	175.6 	16.2 	-5.9 	-2.9 	-6.1 	161.4 	-2.8 	5.1 	-11.2 	22.9 	-1.3 	-5.2 	29.0 	0.8 	34.7 	
87.1 	41.7 	33.5 	6.3 	-0.4 	-0.4 	179.8 	21.3 	-5.7 	-2.8 	-5.8 	165.4 	-2.9 	4.5 	-11.1 	22.9 	-1.3 	-5.3 	28.7 	0.8 	34.8 	
87.3 	43.3 	35.3 	6.0 	-0.2 	-0.4 	175.4 	17.7 	-6.1 	-2.8 	-6.6 	165.1 	-2.6 	4.7 	-11.3 	22.8 	-1.3 	-5.3 	29.0 	0.7 	35.3 	
88.9 	42.7 	32.7 	6.0 	-0.5 	-0.6 	176.9 	17.8 	-5.9 	-2.9 	-6.3 	167.6 	-3.0 	4.6 	-9.6 	23.0 	-1.3 	-5.1 	29.1 	0.9 	35.2 	
85.9 	42.2 	35.5 	6.3 	-0.7 	-0.3 	174.2 	19.0 	-5.4 	-2.9 	-6.7 	164.3 	-3.2 	4.5 	-11.0 	22.9 	-1.4 	-5.0 	29.0 	0.8 	35.0 	
86.9 	43.4 	35.5 	6.1 	-0.5 	-0.6 	180.0 	17.4 	-5.8 	-2.8 	-6.4 	163.5 	-2.4 	3.9 	-10.2 	22.9 	-1.3 	-5.4 	29.2 	0.6 	35.2 	
87.2 	44.0 	35.4 	6.1 	-0.2 	-0.8 	173.5 	17.2 	-6.0 	-2.3 	-5.9 	168.7 	-2.5 	3.9 	-10.6 	22.7 	-1.3 	-5.2 	28.9 	0.9 	35.2 	
86.9 	45.0 	34.9 	6.2 	-0.5 	-0.7 	175.1 	20.1 	-5.7 	-2.1 	-6.1 	168.2 	-2.8 	4.2 	-11.3 	23.0 	-1.3 	-5.2 	28.9 	0.7 	35.2 	
86.9 	44.9 	38.4 	5.9 	-0.3 	-0.9 	173.9 	17.6 	-6.2 	-3.0 	-6.6 	168.9 	-2.9 	5.0 	-10.6 	23.1 	-1.4 	-5.2 	28.8 	0.9 	35.0 	
86.3 	43.7 	33.5 	6.0 	-0.3 	-0.8 	176.3 	18.9 	-5.3 	-3.1 	-5.7 	166.0 	-3.0 	4.6 	-10.0 	23.0 	-1.2 	-5.3 	29.1 	0.9 	34.7 	
87.7 	45.0 	34.3 	6.2 	-0.9 	-0.7 	177.5 	17.6 	-5.7 	-3.0 	-6.7 	170.1 	-2.6 	5.0 	-11.2 	23.0 	-1.3 	-5.1 	29.1 	0.9 	35.2 	
86.2 	42.6 	35.1 	6.1 	-0.0 	-0.6 	178.6 	19.7 	-5.6 	-2.8 	-6.4 	165.7 	-2.9 	4.5 	-11.6 	22.8 	-1.2 	-5.0 	29.2 	1.0 	35.2 	
86.1 	45.5 	33.7 	6.6 	-0.4 	-0.3 	174.4 	15.3 	-5.6 	-3.3 	-5.8 	164.7 	-2.7 	4.4 	-11.2 	23.0 	-1.3 	-5.2 	29.0 	1.0 	35.2 	
86.6 	44.0 	34.4 	6.2 	-0.3 	-0.5 	174.6 	20.1 	-6.4 	-3.0 	-6.2 	167.6 	-2.9 	4.5 	-10.7 	22.8 	-1.3 	-5.2 	28.9 	0.8 	35.1 	
87.3 	45.0 	36.0 	5.8 	-0.2 	-0.5 	174.7 	16.1 	-6.0 	-2.7 	-5.6 	169.5 	-3.2 	4.9 	-10.2 	23.0 	-1.2 	-5.2 	28.9 	0.8 	34.9 	
86.9 	43.3 	36.3 	5.9 	-0.4 	-0.4 	172.5 	17.6 	-5.7 	-2.7 	-6.5 	164.5 	-3.1 	4.4 	-10.8 	22.9 	-1.3 	-5.5 	29.0 	0.7 	35.0 	
86.3 	42.7 	33.7 	6.1 	-0.2 	-0.7 	176.4 	19.0 	-6.1 	-2.9 	-7.1 	168.1 	-3.0 	5.5 	-10.8 	23.0 	-1.3 	-5.1 	29.0 	0.8 	35.1 	
87.1 	44.1 	33.7 	6.0 	-0.5 	-0.4 	175.9 	16.8 	-5.7 	-2.6 	-5.7 	165.2 	-3.3 	5.3 	-11.0 	22.9 	-1.4 	-5.2 	29.1 	0.8 	34.6 	
86.9 	44.4 	35.4 	6.1 	-0.3 	-0.6 	176.0 	15.6 	-6.1 	-3.0 	-6.2 	169.6 	-3.1 	4.6 	-11.3 	22.8 	-1.3 	-5.1 	29.2 	0.7 	35.0 	
86.4 	44.1 	35.1 	5.9 	-0.5 	-0.8 	176.7 	16.2 	-6.4 	-2.7 	-7.2 	165.8 	-2.8 	5.0 	-10.6 	22.7 	-1.3 	-5.2 	28.9 	0.9 	34.9 	
87.8 	42.2 	35.2 	6.1 	-0.1 	-0.7 	170.8 	15.9 	-6.0 	-2.8 	-7.0 	165.3 	-2.9 	4.7 	-10.3 	22.9 	-1.3 	-5.1 	28.7 	0.8 	35.0 	
87.0 	43.3 	35.7 	6.1 	-0.3 	-0.5 	172.2 	16.4 	-5.6 	-2.9 	-7.0 	168.4 	-2.8 	4.8 	-11.5 	22.8 	-1.3 	-5.1 	29.1 	0.9 	34.9 	
88.0 	43.0 	34.9 	6.0 	-0.4 	-0.4 	175.1 	18.9 	-5.9 	-2.4 	-7.4 	163.6 	-2.8 	4.6 	-10.7 	23.1 	-1.3 	-5.3 	28.9 	0.9 	34.9 	
87.3 	44.7 	35.2 	6.2 	-0.4 	-0.5 	177.4 	17.5 	-5.4 	-2.5 	-6.3 	166.5 	-3.2 	5.1 	-11.0 	23.0 	-1.4 	-5.2 	29.1 	0.9 	35.2 	
86.6 	43.6 	34.6 	6.2 	-0.2 	-0.5 	173.3 	16.8 	-5.5 	-3.2 	-6.3 	168.1 	-2.9 	5.1 	-11.0 	23.1 	-1.3 	-5.1 	29.2 	0.9 	35.2 	
87.5 	43.3 	35.9 	6.0 	-0.5 	-0.2 	171.2 	19.4 	-6.1 	-3.7 	-7.6 	167.3 	-2.8 	5.1 	-10.7 	23.1 	-1.2 	-5.3 	29.1 	0.7 	35.0 	
86.7 	44.5 	36.2 	6.1 	-0.3 	-0.7 	168.9 	19.8 	-5.6 	-2.9 	-7.0 	167.6 	-3.0 	4.3 	-11.4 	22.9 	-1.3 	-5.3 	29.2 	0.8 	34.8 	
87.0 	43.5 	36.4 	6.4 	-0.2 	-0.7 	172.3 	17.0 	-6.2 	-3.1 	-6.6 	162.4 	-3.0 	4.0 	-11.1 	23.0 	-1.2 	-5.3 	29.2 	0.9 	35.1 	
87.4 	45.7 	37.3 	6.3 	-0.3 	-0.2 	179.5 	17.6 	-6.1 	-3.1 	-6.2 	163.9 	-2.7 	4.3 	-11.2 	22.9 	-1.3 	-5.1 	28.9 	0.8 	35.0 	
86.1 	42.7 	36.2 	6.2 	-0.8 	-0.1 	172.4 	19.1 	-6.2 	-2.4 	-6.8 	164.6 	-3.0 	5.4 	-11.1 	22.9 	-1.3 	-5.4 	29.0 	0.8 	34.8 	
87.3 	44.6 	35.3 	6.4 	0.1 	-0.5 	178.2 	17.9 	-6.1 	-2.8 	-5.8 	166.6 	-2.8 	4.8 	-10.2 	22.8 	-1.3 	-5.3 	29.0 	0.8 	34.9 	
87.6 	43.0 	36.8 	6.0 	-0.2 	-0.2 	177.0 	20.2 	-5.9 	-3.4 	-6.6 	163.5 	-3.1 	4.4 	-10.4 	23.0 	-1.3 	-5.1 	29.0 	0.8 	35.0 	
86.3 	44.1 	34.6 	6.0 	-0.4 	-1.0 	174.4 	15.1 	-5.9 	-2.6 	-6.6 	163.6 	-2.7 	5.2 	-10.6 	22.9 	-1.4 	-5.1 	28.9 	0.8 	34.9 	
87.0 	45.1 	34.8 	6.2 	-0.4 	-0.5 	173.7 	20.1 	-6.3 	-3.2 	-6.8 	163.1 	-3.0 	4.8 	-9.7 	22.8 	-1.3 	-5.3 	28.8 	0.6 	35.1 	
87.8 	43.9 	33.3 	6.2 	-0.7 	-0.3 	171.3 	15.2 	-6.0 	-2.8 	-6.3 	166.3 	-3.0 	4.4 	-11.3 	22.9 	-1.3 	-5.2 	29.1 	0.9 	34.9 	
87.8 	45.1 	36.0 	6.0 	-0.1 	-0.8 	179.2 	20.0 	-6.2 	-3.0 	-6.8 	165.5 	-2.9 	4.7 	-10.8 	22.9 	-1.3 	-5.2 	29.1 	0.9 	34.6 	
87.2 	43.7 	35.4 	6.3 	-0.3 	-0.6 	172.2 	19.0 	-5.7 	-2.4 	-6.9 	169.1 	-3.2 	4.9 	-10.9 	22.7 	-1.3 	-5.2 	28.8 	0.8 	35.1 	
85.6 	44.1 	37.2 	6.0 	-0.2 	-0.7 	174.5 	18.2 	-5.6 	-3.0 	-6.3 	167.7 	-3.0 	4.6 	-10.7 	23.0 	-1.3 	-5.2 	29.0 	0.9 	35.0 	
86.8 	43.8 	34.1 	6.0 	-0.3 	-0.4 	173.0 	17.9 	-5.9 	-2.7 	-5.7 	171.1 	-2.7 	5.1 	-10.4 	22.9 	-1.3 	-5.2 	29.0 	0.9 	35.0 	
86.4 	44.4 	35.1 	5.9 	-0.2 	-0.5 	178.1 	20.1 	-6.3 	-2.5 	-7.3 	165.8 	-2.9 	5.0 	-10.7 	22.7 	-1.2 	-5.3 	29.0 	0.9 	34.5 	
87.2 	46.4 	34.5 	6.2 	-0.3 	-0.6 	174.6 	17.8 	-6.0 	-3.2 	-6.3 	163.9 	-2.9 	4.5 	-10.8 	22.8 	-1.3 	-5.0 	29.0 	0.7 	35.3 	
86.0 	43.1 	34.7 	6.2 	-0.4 	-0.5 	175.0 	18.1 	-6.2 	-2.8 	-6.8 	167.2 	-2.8 	5.0 	-10.4 	23.0 	-1.3 	-5.3 	29.0 	0.7 	34.9 	
86.7 	43.8 	35.2 	6.1 	-0.9 	-0.7 	174.6 	17.5 	-6.4 	-3.1 	-6.2 	171.2 	-2.8 	4.5 	-10.6 	23.0 	-1.3 	-5.3 	28.9 	0.7 	35.2 	
87.9 	44.6 	36.1 	5.9 	-0.5 	-0.4 	178.0 	17.2 	-5.7 	-2.8 	-6.3 	166.9 	-2.9 	5.1 	-9.9 	22.9 	-1.3 	-5.2 	29.0 	0.8 	35.0 	
86.8 	42.9 	36.3 	6.1 	-0.4 	-0.7 	174.7 	18.6 	-5.5 	-2.5 	-6.2 	165.6 	-2.9 	4.7 	-10.6 	22.9 	-1.3 	-5.2 	29.0 	0.8 	35.0 	
87.7 	42.3 	37.0 	6.2 	-0.2 	-0.8 	174.7 	19.4 	-6.4 	-2.7 	-7.1 	167.8 	-2.9 	5.4 	-10.9 	22.8 	-1.3 	-5.3 	28.9 	0.7 	35.0 	
87.5 	45.6 	35.4 	5.9 	-0.8 	-0.8 	174.9 	20.5 	-5.9 	-3.0 	-6.1 	160.9 	-2.5 	4.0 	-10.8 	23.0 	-1.4 	-5.2 	29.1 	0.8 	35.0 	
86.8 	43.7 	34.9 	6.2 	-0.4 	-0.6 	178.2 	19.4 	-5.8 	-2.8 	-6.9 	167.3 	-2.7 	4.0 	-11.0 	23.0 	-1.2 	-5.1 	28.8 	0.8 	34.8 	
87.5 	44.7 	35.5 	6.3 	-0.6 	-0.7 	176.2 	17.6 	-5.7 	-3.5 	-7.0 	166.0 	-2.8 	4.5 	-10.6 	22.8 	-1.3 	-5.2 	29.1 	0.7 	35.1 	
87.7 	43.3 	36.3 	6.0 	-0.5 	-0.8 	172.7 	15.5 	-5.6 	-3.6 	-6.2 	169.4 	-2.9 	4.4 	-10.3 	22.9 	-1.3 	-5.2 	29.0 	0.8 	35.1 	
87.3 	45.6 	35.2 	6.1 	-0.4 	-0.5 	174.3 	17.9 	-5.8 	-3.3 	-7.0 	164.5 	-2.6 	4.9 	-11.7 	22.8 	-1.3 	-5.2 	28.9 	0.9 	35.3 	
88.2 	46.3 	34.5 	6.2 	-0.5 	-0.5 	174.3 	15.6 	-6.2 	-2.6 	-6.4 	164.3 	-3.1 	4.2 	-10.5 	22.9 	-1.3 	-5.1 	29.2 	0.6 	35.1 	
86.8 	44.6 	37.3 	6.1 	-0.5 	-0.6 	173.6 	13.2 	-6.1 	-2.6 	-6.0 	162.3 	-2.9 	4.7 	-10.9 	22.8 	-1.4 	-5.1 	29.1 	0.9 	35.0 	
86.1 	42.0 	36.9 	6.2 	-0.6 	-0.9 	170.1 	16.6 	-6.1 	-3.3 	-6.4 	167.6 	-3.0 	5.0 	-11.4 	22.8 	-1.3 	-5.2 	29.0 	0.9 	35.2 	
87.5 	43.2 	35.4 	6.1 	-0.7 	-0.6 	175.9 	18.1 	-5.7 	-2.4 	-6.1 	171.0 	-2.9 	4.1 	-11.3 	22.9 	-1.4 	-5.1 	28.9 	0.6 	35.0 	
87.4 	45.1 	35.8 	6.0 	-0.6 	-0.3 	178.0 	18.4 	-5.4 	-2.5 	-7.4 	164.9 	-2.4 	4.3 	-10.5 	22.7 	-1.3 	-5.3 	29.1 	0.9 	35.0 	
85.8 	43.3 	34.4 	6.1 	-0.5 	-1.1 	175.9 	20.5 	-6.2 	-3.7 	-5.8 	169.9 	-3.1 	4.2 	-10.3 	22.8 	-1.3 	-5.4 	29.1 	1.0 	34.9 	
86.2 	42.3 	35.5 	6.2 	-0.6 	-0.6 	174.2 	17.7 	-6.0 	-3.3 	-6.7 	164.4 	-3.0 	5.3 	-10.3 	22.9 	-1.2 	-5.0 	29.1 	1.0 	35.0 	
87.9 	45.1 	35.1 	6.0 	-0.1 	-0.6 	171.8 	16.9 	-5.4 	-2.7 	-6.6 	165.4 	-2.5 	4.6 	-10.0 	22.9 	-1.3 	-5.2 	28.8 	0.9 	34.9 	
88.5 	41.9 	35.4 	6.1 	-0.2 	-0.6 	171.2 	15.1 	-5.9 	-3.2 	-6.4 	165.9 	-2.7 	4.7 	-10.9 	22.9 	-1.2 	-5.4 	29.1 	0.7 	35.0 	
87.7 	43.4 	34.5 	6.1 	-0.4 	-0.4 	175.8 	17.3 	-6.0 	-2.7 	-5.8 	160.4 	-2.8 	4.4 	-10.3 	23.0 	-1.3 	-5.1 	29.1 	0.9 	35.0 	
87.3 	43.3 	35.6 	6.4 	-0.4 	-0.8 	173.5 	18.5 	-5.6 	-3.5 	-5.8 	163.4 	-2.7 	4.4 	-10.9 	22.8 	-1.2 	-5.2 	29.0 	0.9 	35.0 	
87.5 	43.0 	33.8 	5.9 	-0.1 	-0.7 	178.4 	18.5 	-5.6 	-3.0 	-6.6 	171.0 	-3.0 	5.2 	-10.9 	23.0 	-1.2 	-5.3 	28.9 	0.8 	35.1 	
88.2 	43.7 	36.2 	6.3 	-0.5 	-0.6 	173.7 	19.1 	-6.1 	-2.6 	-6.8 	166.4 	-3.1 	4.8 	-11.0 	23.0 	-1.4 	-5.2 	29.0 	0.9 	35.1 	
87.8 	44.3 	36.3 	5.8 	-0.6 	-0.8 	173.4 	17.1 	-6.2 	-2.8 	-6.8 	164.7 	-3.1 	4.3 	-10.8 	23.0 	-1.3 	-5.2 	29.0 	0.7 	35.2 	
87.1 	43.8 	35.3 	6.1 	-0.2 	-0.5 	174.7 	15.5 	-6.5 	-2.7 	-6.4 	164.4 	-2.5 	5.0 	-11.1 	22.9 	-1.3 	-5.2 	29.0 	0.9 	35.0 	
87.1 	41.7 	35.6 	6.3 	-0.5 	-0.5 	171.9 	15.2 	-5.7 	-3.1 	-6.8 	163.2 	-2.7 	5.4 	-10.7 	23.0 	-1.2 	-5.2 	29.1 	0.7 	35.3 	
87.2 	42.3 	34.3 	6.3 	-0.2 	-0.8 	173.4 	20.6 	-6.3 	-3.4 	-6.4 	168.4 	-2.7 	5.0 	-10.1 	22.8 	-1.3 	-5.3 	29.0 	0.7 	34.9 	
86.4 	43.7 	34.3 	6.3 	-0.2 	-0.6 	177.7 	16.4 	-5.9 	-2.8 	-6.4 	168.8 	-2.9 	4.6 	-11.4 	22.9 	-1.3 	-5.4 	28.9 	0.9 	35.1 	
87.1 	44.4 	34.5 	5.9 	-0.6 	-0.6 	176.6 	14.9 	-6.4 	-2.9 	-6.8 	164.0 	-3.3 	4.3 	-11.4 	22.9 	-1.4 	-5.3 	29.0 	0.7 	34.9 	
87.6 	43.5 	35.2 	6.5 	-0.5 	-0.6 	177.8 	17.2 	-6.0 	-3.0 	-6.1 	169.1 	-2.7 	3.9 	-10.5 	22.8 	-1.3 	-5.2 	28.9 	0.8 	35.0 	
86.9 	42.9 	34.6 	5.9 	-0.5 	-0.1 	169.5 	20.3 	-5.8 	-2.3 	-6.1 	164.0 	-2.7 	4.3 	-10.7 	23.0 	-1.3 	-5.2 	29.0 	0.9 	34.9 	
88.1 	45.1 	35.9 	6.2 	-0.4 	-0.4 	178.4 	21.7 	-5.8 	-3.1 	-5.9 	162.3 	-3.3 	4.8 	-10.9 	22.9 	-1.2 	-5.3 	29.0 	0.7 	35.1 	
86.9 	43.3 	35.1 	6.1 	-0.3 	-0.7 	174.6 	17.5 	-5.7 	-2.8 	-6.3 	164.7 	-2.7 	4.5 	-10.5 	23.1 	-1.3 	-5.1 	29.1 	0.7 	34.8 	
86.8 	44.3 	36.5 	6.1 	-0.3 	-0.5 	173.2 	17.3 	-6.4 	-2.8 	-6.7 	172.0 	-3.1 	4.7 	-10.7 	22.9 	-1.3 	-5.2 	28.9 	0.9 	34.9 	
86.2 	44.9 	36.9 	6.0 	-0.3 	-0.4 	174.0 	17.7 	-6.0 	-2.5 	-6.0 	169.4 	-3.2 	4.5 	-11.7 	22.9 	-1.3 	-5.0 	29.1 	0.8 	35.0 	
85.8 	44.1 	34.2 	6.2 	-0.6 	-0.6 	176.8 	16.3 	-5.9 	-2.3 	-7.4 	168.1 	-2.5 	4.7 	-10.3 	22.9 	-1.3 	-5.2 	29.1 	0.7 	34.6 	
87.2 	41.7 	35.5 	6.3 	-0.1 	-0.6 	178.6 	19.2 	-6.0 	-2.7 	-6.2 	161.3 	-3.0 	4.9 	-11.1 	22.9 	-1.3 	-5.3 	29.0 	0.8 	35.0 	
87.0 	41.8 	34.6 	6.0 	-0.5 	-0.9 	178.8 	14.6 	-6.0 	-3.0 	-7.2 	167.8 	-2.9 	4.8 	-11.3 	23.0 	-1.3 	-5.1 	28.9 	0.9 	35.1 	
86.6 	43.4 	35.0 	6.1 	0.0 	-0.6 	178.7 	17.9 	-5.8 	-3.4 	-6.1 	166.4 	-3.1 	4.5 	-11.0 	22.9 	-1.3 	-5.2 	29.1 	0.8 	34.7 	
87.6 	44.5 	35.4 	6.1 	-0.7 	-0.7 	174.2 	19.5 	-5.7 	-2.9 	-6.6 	166.8 	-3.0 	4.4 	-10.7 	22.8 	-1.3 	-5.3 	29.0 	0.7 	35.1 	
86.8 	44.5 	34.3 	6.4 	-0.3 	-0.7 	174.8 	16.1 	-5.6 	-3.2 	-6.6 	167.5 	-2.7 	4.4 	-11.4 	22.8 	-1.4 	-5.2 	28.9 	1.0 	35.0 	
86.4 	42.1 	35.9 	6.0 	-0.6 	-0.7 	173.2 	14.9 	-5.4 	-2.7 	-6.9 	166.6 	-2.4 	4.8 	-10.3 	23.0 	-1.3 	-5.0 	28.9 	0.8 	34.9 	
86.4 	43.4 	33.6 	6.3 	-0.3 	-0.5 	172.0 	17.1 	-5.8 	-2.4 	-7.3 	166.9 	-2.4 	4.3 	-10.8 	22.9 	-1.3 	-5.3 	29.0 	0.6 	34.8 	
86.8 	43.9 	35.4 	6.2 	-0.3 	-0.9 	167.4 	17.0 	-6.1 	-2.5 	-6.8 	164.2 	-2.9 	4.6 	-10.8 	22.8 	-1.3 	-5.3 	29.0 	0.7 	35.0 	
87.5 	43.8 	35.6 	6.1 	-0.4 	-0.8 	174.5 	19.3 	-5.8 	-3.4 	-6.9 	166.0 	-3.1 	4.6 	-10.9 	22.9 	-1.3 	-5.2 	29.0 	0.7 	35.2 	
87.4 	44.8 	33.9 	6.2 	-0.5 	-0.5 	177.8 	16.5 	-5.9 	-2.8 	-6.8 	168.0 	-2.4 	4.9 	-10.6 	22.9 	-1.4 	-5.1 	29.0 	0.9 	35.1 	
88.6 	42.5 	35.4 	6.2 	-0.7 	-0.8 	178.1 	19.6 	-5.6 	-3.1 	-6.7 	169.4 	-2.8 	4.6 	-10.4 	23.0 	-1.3 	-5.3 	29.0 	0.9 	34.7 	
87.9 	46.3 	35.5 	6.2 	-0.4 	-0.2 	176.2 	20.2 	-6.4 	-2.8 	-6.9 	164.5 	-3.2 	4.5 	-10.9 	22.7 	-1.3 	-5.0 	29.1 	0.7 	35.1 	
88.0 	45.7 	33.8 	6.2 	-0.7 	-1.0 	176.8 	19.2 	-6.1 	-2.8 	-5.8 	168.3 	-2.7 	4.2 	-10.6 	22.8 	-1.4 	-5.1 	29.1 	0.8 	35.1 	
86.2 	44.0 	34.6 	6.1 	-0.6 	-0.9 	173.1 	16.1 	-5.7 	-3.0 	-6.5 	166.5 	-3.1 	5.1 	-11.3 	23.0 	-1.3 	-5.2 	29.0 	0.7 	34.7 	
86.3 	43.4 	35.7 	6.3 	-0.7 	-0.9 	174.8 	18.2 	-5.9 	-2.5 	-6.7 	169.8 	-3.2 	4.8 	-10.2 	23.0 	-1.3 	-5.3 	29.0 	0.8 	35.3 	
85.9 	43.1 	35.9 	6.3 	-0.5 	-0.4 	172.4 	20.3 	-5.9 	-3.5 	-5.8 	165.1 	-3.2 	4.3 	-11.0 	23.0 	-1.3 	-5.2 	28.9 	0.8 	34.8 	
87.5 	43.2 	35.4 	6.4 	-0.6 	-0.4 	172.0 	21.1 	-6.2 	-3.4 	-6.4 	168.0 	-2.6 	4.5 	-11.5 	22.9 	-1.3 	-5.1 	29.0 	0.9 	35.0 	
87.4 	45.2 	35.4 	5.8 	-0.4 	-0.9 	170.9 	19.6 	-5.5 	-3.4 	-5.9 	168.6 	-3.4 	4.0 	-9.9 	22.8 	-1.3 	-5.3 	29.2 	0.7 	34.7 	
85.6 	42.1 	35.7 	6.0 	-0.4 	-0.5 	173.5 	18.1 	-5.7 	-3.1 	-6.7 	166.6 	-3.3 	4.4 	-10.9 	23.0 	-1.3 	-5.1 	29.1 	0.9 	35.0 	
87.8 	44.4 	35.9 	6.2 	-0.3 	-0.4 	175.7 	15.0 	-5.7 	-2.5 	-6.7 	168.6 	-2.9 	4.4 	-10.5 	22.6 	-1.3 	-5.1 	28.9 	0.6 	35.0 	
87.3 	44.5 	37.0 	6.4 	-0.7 	-0.8 	180.6 	19.9 	-6.1 	-2.1 	-6.6 	167.0 	-3.1 	3.9 	-11.3 	22.8 	-1.3 	-5.4 	28.9 	0.7 	35.0 	
87.4 	41.8 	34.7 	6.0 	-0.4 	-0.6 	170.1 	17.6 	-5.9 	-2.4 	-6.6 	166.8 	-2.6 	4.7 	-10.8 	22.9 	-1.4 	-5.2 	29.1 	0.8 	34.9 	
86.8 	43.4 	36.1 	6.0 	-0.2 	-0.5 	175.5 	16.4 	-5.6 	-3.4 	-6.6 	166.1 	-3.3 	4.1 	-10.6 	22.8 	-1.3 	-5.2 	29.1 	0.7 	34.8 	
87.9 	42.6 	32.4 	6.1 	-0.5 	-0.3 	176.0 	15.6 	-6.0 	-3.2 	-7.3 	165.4 	-3.1 	4.8 	-10.9 	22.9 	-1.3 	-5.1 	29.1 	0.9 	35.0 	
87.3 	44.2 	35.1 	6.1 	-0.5 	-0.6 	174.5 	18.4 	-6.3 	-2.6 	-6.1 	166.3 	-2.7 	4.3 	-11.1 	22.9 	-1.3 	-5.1 	29.0 	0.7 	35.0 	
86.4 	43.1 	36.4 	5.9 	-0.5 	-0.5 	173.4 	17.2 	-5.7 	-3.1 	-6.9 	165.6 	-2.8 	3.9 	-9.8 	22.8 	-1.4 	-5.2 	29.0 	0.8 	35.1 	
86.5 	43.4 	36.4 	5.9 	-0.4 	-0.5 	174.8 	15.7 	-5.6 	-3.2 	-6.1 	166.9 	-2.9 	4.5 	-10.7 	22.9 	-1.2 	-5.3 	29.1 	0.8 	34.7 	
87.5 	44.6 	35.1 	6.0 	-0.5 	-1.0 	174.7 	16.9 	-5.4 	-3.1 	-6.2 	164.5 	-3.0 	5.0 	-10.3 	22.8 	-1.3 	-5.1 	29.1 	0.8 	35.1 	
87.6 	42.7 	35.8 	6.1 	-0.6 	-0.4 	173.7 	19.4 	-6.4 	-3.2 	-5.5 	167.3 	-2.8 	4.1 	-9.8 	22.8 	-1.4 	-5.3 	29.1 	0.8 	35.1 	
86.5 	43.0 	36.1 	6.2 	-0.3 	-0.5 	175.0 	18.6 	-6.0 	-2.9 	-6.6 	168.7 	-3.1 	4.6 	-10.0 	22.8 	-1.4 	-5.3 	28.8 	0.9 	34.9 	
86.1 	42.3 	35.4 	6.2 	0.3 	-0.8 	175.2 	20.6 	-5.4 	-3.3 	-6.2 	165.8 	-3.3 	5.1 	-10.5 	23.0 	-1.3 	-5.2 	29.2 	0.8 	35.1 	
87.4 	44.6 	37.0 	6.2 	-0.2 	-0.7 	174.2 	16.5 	-5.8 	-3.2 	-6.7 	164.8 	-2.9 	4.5 	-10.6 	22.8 	-1.3 	-5.3 	28.9 	0.7 	35.1 	
86.1 	43.9 	34.7 	6.3 	-0.6 	-0.9 	172.5 	19.6 	-6.2 	-2.4 	-6.4 	166.5 	-2.9 	4.0 	-10.2 	22.9 	-1.2 	-5.3 	29.0 	0.8 	35.0 	
87.9 	43.2 	35.6 	6.2 	-0.4 	-0.3 	176.5 	17.2 	-5.9 	-3.0 	-5.9 	165.5 	-2.2 	4.5 	-10.1 	23.1 	-1.3 	-5.3 	28.7 	0.9 	35.0 	
86.3 	42.8 	37.2 	6.2 	-0.7 	-0.3 	169.2 	17.4 	-6.3 	-3.0 	-6.7 	161.2 	-3.0 	4.8 	-10.6 	22.8 	-1.4 	-5.3 	29.0 	1.0 	34.7 	
86.7 	46.1 	35.7 	6.1 	-0.7 	-1.0 	170.2 	18.9 	-6.2 	-3.1 	-6.9 	170.6 	-2.9 	4.7 	-10.6 	22.7 	-1.3 	-5.2 	28.8 	0.9 	35.2 	
87.4 	45.0 	34.6 	6.3 	-0.1 	-0.7 	172.9 	20.4 	-6.3 	-3.4 	-6.4 	171.0 	-3.2 	4.0 	-10.2 	22.9 	-1.3 	-5.2 	28.9 	0.8 	35.1 	
87.9 	43.3 	36.0 	5.9 	-0.4 	-0.2 	170.3 	18.6 	-6.2 	-2.7 	-7.0 	165.0 	-2.8 	4.3 	-10.0 	22.9 	-1.3 	-5.1 	29.0 	0.8 	34.9 	
86.9 	42.7 	35.4 	6.1 	-0.2 	-0.5 	177.1 	18.8 	-5.7 	-3.7 	-7.0 	163.2 	-2.9 	4.8 	-10.4 	23.0 	-1.4 	-5.3 	29.0 	1.0 	35.0 	
86.9 	44.9 	36.6 	6.2 	-0.5 	-0.4 	168.1 	13.3 	-6.5 	-3.2 	-6.4 	168.1 	-3.1 	4.8 	-10.5 	22.8 	-1.3 	-5.1 	29.0 	0.7 	35.1 	
88.0 	43.7 	35.3 	6.1 	-0.5 	-0.6 	177.5 	15.3 	-5.9 	-2.6 	-6.7 	166.2 	-3.0 	4.5 	-10.4 	22.9 	-1.3 	-5.2 	29.1 	0.7 	35.0 	
88.0 	43.4 	36.5 	5.9 	-0.3 	-0.9 	171.6 	20.9 	-6.1 	-2.7 	-6.9 	168.9 	-3.0 	4.1 	-10.9 	22.8 	-1.3 	-5.3 	29.0 	0.8 	34.7 	
87.0 	44.0 	35.0 	6.1 	-0.3 	-0.9 	173.0 	19.4 	-6.0 	-3.2 	-7.2 	166.1 	-3.2 	4.7 	-10.6 	23.1 	-1.2 	-5.2 	28.9 	1.0 	35.1 	
86.8 	44.5 	36.0 	5.9 	-0.3 	-0.6 	174.9 	16.2 	-6.1 	-2.9 	-6.1 	162.6 	-2.5 	5.3 	-10.4 	23.1 	-1.3 	-5.4 	29.0 	0.7 	35.0 	
